place_id,name,address,phone,international_phone,website,rating,total_ratings,business_status,types,latitude,longitude,found_in_keywords,found_in_countries,source_country,is_open_now,hours
ChIJq76EhkhswEcRNLlyxfvSEh8,Bulge Relics Museum,"Joubiéval 41A, 6690 Vielsalm, Belgium",,,https://bulge-relics-museum.be/,4.7,132,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.2596325,5.8484795,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, militair historisch museum, military equipment museum, military history club, military vehicle museum, war museum",belgium,belgium,,
ChIJUwLuSczN3EcR8XjGUmduDf0,Hooge Crater Museum,"Meenseweg 467, 8902 Ieper, Belgium",057 46 84 46,+32 57 46 84 46,http://www.hoogecrater.com/,4.7,1692,OPERATIONAL,"bar, establishment, food, museum, point_of_interest, restaurant, tourist_attraction",50.8465214,2.9434558,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Koude Oorlog museum, Vietnam War museum, World War 2 museum, army museum, militair historisch museum, military equipment museum, military history club, military vehicle museum, war museum",belgium,belgium,False,Monday: Closed | Tuesday: Closed | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 9:00 PM
ChIJVVhyU_gudTERcQFgZ9oxBmA,Overloon War Museum,"Museumpark 1, 5825 AL Overloon, Netherlands",0478 641 250,+31 478 641 250,https://www.oorlogsmuseum.nl/,4.7,10235,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.56998,5.9536294,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Koude Oorlog museum, Red Army museum, Tweede Wereldoorlog museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, historical reenactment, militair historisch museum, military antiques, military collectibles, military equipment museum, military history club, military reenactment, military vehicle museum, tank museum, war museum","austria, belgium, croatia, finland, france, germany, italy, netherlands, slovakia, spain, sweden, switzerland",austria,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 11:00 AM – 5:00 PM | Sunday: 11:00 AM – 5:00 PM
ChIJUY7d0IFHwEcRoHdrNoq1jLM,Hogan’s 400 memorial,"6GRJ+2W, 6987 Rendeux, Belgium",,,http://www.hogans400.com/,4.7,7,OPERATIONAL,"establishment, point_of_interest",50.2400856,5.532355799999999,historical reenactment,belgium,belgium,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJEfQm7FXO3EcRVh5ZY2AnZ4w,Ypres War Victims Monument,"Coomansstraat 13, 8900 Ieper, Belgium",,,http://www.wo1.be/en/db-items/memorial-in-remembrance-of-the-victims-of-ieper-ww-i-and-ww-ii,4.7,252,OPERATIONAL,"establishment, point_of_interest, tourist_attraction",50.8507829,2.8845022,Soviet Army history,belgium,belgium,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJQbwRl7HD6kcRSCY3SKLOX5k,Association des Amis de l'Ouvrage de Fermont et de la Ligne Maginot (AAOFLM),"CD 174, 54620 Beuveille, France",03 88 61 10 81,+33 3 88 61 10 81,http://www.ligne-maginot-fort-de-fermont.asso.fr/,4.7,548,OPERATIONAL,"establishment, museum, point_of_interest",49.4486405,5.6675748,military history club,belgium,belgium,False,Monday: 2:00 – 3:00 PM | Tuesday: 2:00 – 3:00 PM | Wednesday: 2:00 – 3:00 PM | Thursday: 2:00 – 3:00 PM | Friday: 2:00 – 3:00 PM | Saturday: 2:00 – 3:00 PM | Sunday: 2:00 – 3:00 PM
ChIJDeyj3YzM3EcRKn0r1TSHk3I,Memorial Museum Passchendaele 1917,"Berten Pilstraat 5a, 8980 Zonnebeke, Belgium",051 77 04 41,+32 51 77 04 41,http://www.passchendaele.be/,4.7,4347,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.8707279,2.9886067,"Afghan War museum, Eastern Front museum, Korean War museum, army museum, military equipment museum, military history club, military vehicle museum, war museum","belgium, czech, netherlands, switzerland",belgium,False,Monday: 10:00 AM – 5:30 PM | Tuesday: 10:00 AM – 5:30 PM | Wednesday: 10:00 AM – 5:30 PM | Thursday: 10:00 AM – 5:30 PM | Friday: 10:00 AM – 5:30 PM | Saturday: 10:00 AM – 5:30 PM | Sunday: 10:00 AM – 5:30 PM
ChIJlfzKNwSobUcR144ObzzlhfM,Vienna Museum of Science & Technology,"Mariahilfer Str. 212, 1140 Wien, Austria",01 899980,+43 1 899980,https://www.technischesmuseum.at/,4.7,15905,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1903965,16.3177972,"Afghan War museum, Eastern Front museum, Korean War museum, Vietnam War museum, Zweiter Weltkrieg Museum, military equipment museum, military vehicle museum",austria,austria,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJjwBdoJI0bkcRCKWYoLWiWqk,An Arnold Schwarzenegger Exhibition,"Linakstraße 9, 8051 Thal, Austria",0316 571947,+43 316 571947,https://arnieslife.com/,4.7,3575,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.07197559999999,15.3627422,"military equipment museum, military vehicle museum, war museum",austria,austria,False,"Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 10:00 AM – 2:00 PM, 2:30 – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM"
ChIJC7xidpT9v0cRHk-W1IJwkKo,National Museum of Military History (MNHM) Asbl,"10 Bamertal, 9209 Dikrech, Luxembourg",80 89 08,+352 80 89 08,http://www.mnhm.net/mnhm/,4.7,2649,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",49.87095960000001,6.159589899999999,"Korean War museum, Militärgeschichte Museum, Red Army museum, Rote Armee Museum, Vietnam War museum, WWII museum, army museum, military equipment museum, military history club, military vehicle museum, musée d'histoire militaire","belgium, croatia, france, germany, italy, netherlands, switzerland",belgium,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJQZrkDfjO3EcRs49xrL5ClL8,Menin Gate,"Menenstraat, 8900 Ieper, Belgium",057 23 92 20,+32 57 23 92 20,http://www.toerisme-ieper.be/nl/page/145-147-227-197/menentor-8.html,4.7,14418,OPERATIONAL,"establishment, point_of_interest, tourist_attraction",50.85199369999999,2.8911326,"Afghan War museum, Eastern Front museum, military history club",belgium,belgium,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJswxTCrYsdkcRYrrmETQbs5c,Museum Tiroler Bauernhöfe,"Angerberg 10, 6233 Kramsach, Austria",05337 62636,+43 5337 62636,http://www.museum-tb.at/,4.7,1854,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.4639579,11.9188615,historical reenactment,austria,austria,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM
ChIJPeOkzeZ7ekcRqU4uiUK0s7U,Bunkermuseum Wurzenpass/Kärnten,"Krainberg 73, 9587 Arnoldstein, Austria",0664 2226423,+43 664 2226423,http://www.bunkermuseum.at/,4.7,1762,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.5352447,13.7476184,"Cold War museum, Kalter Krieg Museum, Korean War museum, Militär Sammler, Militärhistorischer Verein, Rote Armee Museum, Zweiter Weltkrieg Museum, army museum, military equipment museum, military vehicle museum, tank museum",austria,austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 10:00 AM – 4:30 PM | Saturday: Closed | Sunday: Closed
ChIJzXBoYVlfbEcR3GJmCrpPkWI,Römerstadt Carnuntum,"Hauptstraße 1A, 2404 Petronell-Carnuntum, Austria",02163 33770,+43 2163 33770,https://www.carnuntum.at/de,4.7,4702,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1125061,16.8585271,historical reenactment,austria,austria,False,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJv3zAHAmobUcRyYvq5F26aU4,Schönbrunn Palace,"Schönbrunner Schloßstraße 47, 1130 Wien, Austria",01 811130,+43 1 811130,https://www.schoenbrunn.at/,4.7,172558,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1858124,16.3127641,historical reenactment,austria,austria,False,Monday: 8:30 AM – 5:00 PM | Tuesday: 8:30 AM – 5:00 PM | Wednesday: 8:30 AM – 5:00 PM | Thursday: 8:30 AM – 5:00 PM | Friday: 8:30 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM
ChIJ_8uelOCpbUcRVDxoRHcv11M,Panzerhalle,"Franz-Grill-Straße 13, 1030 Wien, Austria",050 2011 060301,+43 50 2011 060301,https://www.hgm.at/en/visit-our-museums/museum-of-military-history/exhibitions/tank-hall,4.7,832,OPERATIONAL,"establishment, museum, point_of_interest",48.1831055,16.3941053,"Afghan War museum, Cold War museum, Eastern Front museum, Kalter Krieg Museum, Korean War museum, Militär Sammler, Militärgeschichte Museum, Militärhistorischer Verein, Panzermuseum, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, WWII museum, Zweiter Weltkrieg Museum, army museum, military equipment museum, military history club, military vehicle museum, tank museum, war museum","austria, germany",austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: 9:00 AM – 4:00 PM
ChIJ3wYgv5kHbUcRX0LEFIAWhYY,Hofburg,"1010 Vienna, Austria",,,https://www.wien.info/de/kunst-kultur/imperiales/hofburg-wien,4.7,55676,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2056578,16.3647803,historical reenactment,austria,austria,False,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM
ChIJ6x-9OX81bkcR3PgpE9fSDFQ,Styrian Armory,"Herrengasse 16, 8010 Graz, Austria",0316 80179810,+43 316 80179810,https://www.museum-joanneum.at/landeszeughaus,4.7,2489,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.0698121,15.4399035,"Afghan War museum, Cold War museum, Eastern Front museum, Kalter Krieg Museum, Korean War museum, army museum, military equipment museum, military vehicle museum, war museum",austria,austria,False,"Monday: Closed | Tuesday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM | Wednesday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM | Thursday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM | Friday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM | Saturday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM | Sunday: 11:00 AM – 12:00 PM, 12:30 – 1:30 PM, 2:00 – 3:00 PM"
ChIJG9vYcZ2PxEcR8zaeBOARpKI,Liberation Museum Zeeland,"Coudorp 41, 4455 AH Nieuwdorp, Netherlands",0113 671 475,+31 113 671 475,https://www.bevrijdingsmuseumzeeland.nl/,4.7,1614,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.4678652,3.7438599,"Afghan War museum, Cold War museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, military equipment museum, military history club, military vehicle museum, war museum","belgium, netherlands",belgium,False,Monday: Closed | Tuesday: Closed | Wednesday: 10:00 AM – 5:00 PM | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 5:00 PM | Sunday: Closed
ChIJF8iwseJ5wUcRb56WkVqR0N0,Musée du Souvenir 40-45,"Rue d'Orbais 2, 1360 Perwez, Belgium",0479 44 65 09,+32 479 44 65 09,http://www.museedusouvenir.be/,4.7,119,OPERATIONAL,"establishment, museum, point_of_interest",50.653902,4.776724,"Tweede Wereldoorlog museum, WWII museum, World War 2 museum, army museum, militair historisch museum, military equipment museum, military history club, military vehicle museum, tank museum, war museum",belgium,belgium,,
ChIJV8Pr5UGUwUcRecfU1JSuffo,Museum of Remembrance May 1940,"Pl. des Français 1, 5537 Anhée, Belgium",0473 17 60 44,+32 473 17 60 44,https://www.museedusouvenirmai40.be/,4.7,63,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",50.3057273,4.8428473,"WWII museum, army museum, military equipment museum",belgium,belgium,,
ChIJJQlO5BBBwEcRhdJ5B3xyIP4,Manhay History 44 Museum,"Voie Habotte 2, 6960 Manhay, Belgium",086 43 46 71,+32 86 43 46 71,http://www.mhm44.be/,4.7,967,OPERATIONAL,"establishment, museum, point_of_interest",50.2901533,5.6603042,"Afghan War museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, WWII museum, World War 2 museum, army museum, historical reenactment, historische re-enactment, militair historisch museum, military equipment museum, military history club, military reenactment, military vehicle museum, war museum","belgium, germany, netherlands",belgium,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJcZidU9L2w0cR_Hpyv900nFM,Bunker Museum Antwerpen,"Acacialaan 15, 2020 Antwerpen, Belgium",0474 28 76 38,+32 474 28 76 38,http://www.bunkermuseumantwerpen.com/,4.7,236,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.1837177,4.4008864,"Afghan War museum, Cold War museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, WWII museum, World War 2 museum, army museum, military equipment museum, military history club, military museum, military vehicle museum, war museum",belgium,belgium,,
ChIJn7SJ39qNwEcRnEKf7kGY8gg,Remember Museum 39-45,"Les Béolles 4, 4890 Thimister-Clermont, Belgium",087 44 61 81,+32 87 44 61 81,http://www.remembermuseum.be/,4.7,224,OPERATIONAL,"establishment, museum, point_of_interest",50.6687356,5.8840156,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Tweede Wereldoorlog museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, militair historisch museum, military equipment museum, military history club, military vehicle museum, war museum",belgium,belgium,,
ChIJpZ4LAn0HbUcRB3aToFL8ZUo,Belvedere Palace,"1030 Vienna, Austria",01 795570,+43 1 795570,https://www.belvedere.at/,4.7,82303,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.19147510000001,16.3809322,"Eastern Front museum, Korean War museum",austria,austria,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM
ChIJP5rCaK4Wm0cRueBo-j1LU08,Military World,"Hauptstrasse 192, 9430 St. Margrethen, Switzerland",079 441 39 86,+41 79 441 39 86,https://military-world-shop.ch/,4.7,84,OPERATIONAL,"establishment, home_goods_store, point_of_interest, store",47.4459795,9.647245999999999,"Militaria Shop, Militär Sammler, army surplus, military antiques, military collectibles","austria, france, germany, italy, switzerland",austria,False,Monday: Closed | Tuesday: Closed | Wednesday: 1:00 – 5:00 PM | Thursday: Closed | Friday: 1:00 – 5:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: Closed
ChIJ7RiKKJfMsUcR_CX045-RXEc,German Panzer Museum Munster,"Hans-Krüger-Straße 33, 29633 Munster, Germany",05192 2552,+49 5192 2552,http://www.daspanzermuseum.de/,4.7,14116,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.9869703,10.1096029,"Afghan War museum, Eastern Front museum, Korean War museum, Militärgeschichte Museum, Militärhistorischer Verein, Panzermuseum, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, WWII museum, World War 2 museum, Zweiter Weltkrieg Museum, army museum, military equipment museum, military history club, military museum, military vehicle museum, tank museum, war museum","austria, france, germany, netherlands, spain, sweden, switzerland",austria,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJP3AgLk9Zam0RvqwuNIdrdf4,National Army Museum,"State Highway One &, Hassett Drive, Waiouru 4861, New Zealand",06 387 6911,+64 6 387 6911,https://www.armymuseum.co.nz/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb,4.6,3493,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",-39.4812319,175.6698911,"Afghan War museum, Cold War museum, Korean War museum","austria, hungary, italy, sweden, switzerland",austria,False,Monday: 9:00 AM – 4:30 PM | Tuesday: 9:00 AM – 4:30 PM | Wednesday: 9:00 AM – 4:30 PM | Thursday: 9:00 AM – 4:30 PM | Friday: 9:00 AM – 4:30 PM | Saturday: 9:00 AM – 4:30 PM | Sunday: 9:00 AM – 4:30 PM
ChIJHWBqNGFpnUcR1RhPuojEVlY,Tirol Panorama and Kaiserjäger Museum,"Bergisel 1-2, 6020 Innsbruck, Austria",0512 59489611,+43 512 59489611,https://www.tiroler-landesmuseen.at/haeuser/tirol-panorama-mit-kjm/,4.6,2126,OPERATIONAL,"establishment, museum, point_of_interest",47.2503799,11.4016456,"Eastern Front museum, Korean War museum, Vietnam War museum, military equipment museum, military vehicle museum",austria,austria,False,Monday: 9:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJMwinlZMHbUcRMpF09GUs9kk,Jotex Army Liq. Store,"Lerchenfelder Str. 6, 1080 Wien, Austria",01 4065414,+43 1 4065414,http://www.jotex.at/,4.6,294,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.2066739,16.3536566,"Militaria Shop, army surplus, military antiques, military collectibles",austria,austria,False,"Monday: 10:00 AM – 12:30 PM, 2:00 – 6:00 PM | Tuesday: 10:00 AM – 12:30 PM, 2:00 – 6:00 PM | Wednesday: Closed | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: Closed"
ChIJN9kKjn0HbUcRAkliRMewEyk,Funeral Museum Vienna,"Simmeringer Hauptstraße 234, 1110 Wien, Austria",0664 88488108,+43 664 88488108,https://www.bestattungsmuseum.at/,4.6,591,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1541508,16.4402904,military equipment museum,austria,austria,False,Monday: Closed | Tuesday: Closed | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed
ChIJQ8lSNimgekcRpRP2BYraFwg,Technikmuseum HISTORAMA Ferlach,"Auengasse 27, 9170 Ferlach, Austria",0664 5301933,+43 664 5301933,http://www.nostalgiebahn.at/,4.6,687,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest",46.5174787,14.2947457,military equipment museum,austria,austria,,
ChIJy855aXN5wEcRX-e1IKnZy_M,Baugnez 44 Historical Center,"Rte de Luxembourg 10, 4960 Malmedy, Belgium",080 44 04 82,+32 80 44 04 82,http://www.baugnez44.be/,4.6,949,CLOSED_PERMANENTLY,"establishment, museum, point_of_interest, tourist_attraction",50.4018996,6.066138899999999,WWII museum,belgium,belgium,,
ChIJdz_SJ5gZwEcRd4u5Spgb2zI,Bastogne War Museum,"Colline du Mardasson 5, 6600 Bastogne, Belgium",061 21 02 20,+32 61 21 02 20,http://www.bastognewarmuseum.be/,4.6,12228,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.010694,5.739088,"Afghan War museum, Cold War museum, Eastern Front museum, Great Patriotic War, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, historical reenactment, militair historisch museum, military equipment museum, military history club, military reenactment, military vehicle museum, war museum","belgium, france, germany, italy, netherlands, slovakia, slovenia, spain, sweden, switzerland",belgium,False,Monday: 9:30 AM – 6:00 PM | Tuesday: 9:30 AM – 6:00 PM | Wednesday: 9:30 AM – 6:00 PM | Thursday: 9:30 AM – 6:00 PM | Friday: 9:30 AM – 6:00 PM | Saturday: 9:30 AM – 6:00 PM | Sunday: 9:30 AM – 6:00 PM
ChIJhyWkTFI_wUcRdOv1L7-HcrU,Pegasus Museum Diest,"Citadel, 3290 Diest, Belgium",013 66 56 19,+32 13 66 56 19,https://pegasus-museum.be/,4.6,33,OPERATIONAL,"establishment, museum, point_of_interest",50.9833088,5.0460436,"military vehicle museum, tank museum",belgium,belgium,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJITjAQhz7PEcR-tKUZe7b0iE,Private Museum of Technology and the Military,"teren kolejowy, Jana Kochanowskiego 19, 35-201 Rzeszów, Poland",,,http://www.muzeum-techniki.rzeszow.pl/,4.6,200,OPERATIONAL,"establishment, museum, point_of_interest",50.0449852,22.0070908,"Afghan War museum, Korean War museum, military equipment museum, military vehicle museum, muzeum wojskowe","austria, poland",austria,,
ChIJe74vO5gHbUcRbEcV0D3eplk,Globe Museum of the Austrian National Library,"Palais Mollard, Herrengasse 9, 1010 Wien, Austria",01 53410700,+43 1 53410700,https://www.onb.ac.at/museen/globenmuseum/,4.6,753,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2092938,16.3654159,military equipment museum,austria,austria,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJ20UIACzpwEcRTSlYj613P6w,Fort Eben-Emael,"Rue du Fort 40, 4690 Liège, Belgium",04 286 28 61,+32 4 286 28 61,https://www.fort-eben-emael.be/,4.6,4529,OPERATIONAL,"establishment, museum, point_of_interest",50.79649,5.674442,"Afghan War museum, Cold War museum, Tweede Wereldoorlog museum, WWII museum, World War 2 museum, army museum, militair historisch museum, military history club, military vehicle museum, war museum",belgium,belgium,False,Monday: Closed | Tuesday: 10:00 AM – 2:30 PM | Wednesday: 10:00 AM – 2:30 PM | Thursday: 10:00 AM – 2:30 PM | Friday: 10:00 AM – 2:30 PM | Saturday: 10:00 AM – 2:30 PM | Sunday: 10:00 AM – 2:30 PM
ChIJg0MF7v5PwkcRknc7EMusbQc,Mons Memorial Museum,"Bd Dolez 51, 7000 Mons, Belgium",065 40 53 25,+32 65 40 53 25,https://www.monsmemorialmuseum.mons.be/,4.6,851,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.4499423,3.9570392,"Afghan War museum, Cold War museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, militair historisch museum, military equipment museum, military history club, military museum, military vehicle museum, war museum",belgium,belgium,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJU4ywz5al3EcRUttLTDPk1nA,Atlantikwall Raversyde,"Nieuwpoortsesteenweg 636, 8400 Oostende, Belgium",059 70 22 85,+32 59 70 22 85,http://www.raversyde.be/,4.6,4775,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.20059,2.8473986,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Koude Oorlog museum, Tweede Wereldoorlog museum, WWII museum, World War 2 museum, army museum, historical reenactment, historische re-enactment, militair historisch museum, military equipment museum, military history club, military museum, military reenactment, military vehicle museum, war museum","belgium, france, netherlands",belgium,False,Monday: Closed | Tuesday: 10:30 AM – 5:00 PM | Wednesday: 10:30 AM – 5:00 PM | Thursday: 10:30 AM – 5:00 PM | Friday: 10:30 AM – 5:00 PM | Saturday: 10:30 AM – 5:00 PM | Sunday: 10:30 AM – 5:00 PM
ChIJ71XVtD-ifDURnjXVHl6zCpo,Experience Hall for Emergency Preparedness,"29 Itaewon-ro, Yongsan District, Seoul, South Korea",02-709-3139,+82 2-709-3139,https://www.instagram.com/safety_eep/,4.6,104,OPERATIONAL,"establishment, point_of_interest, tourist_attraction",37.53510989999999,126.9769352,Korean War museum,"austria, sweden",austria,True,Monday: Closed | Tuesday: 9:30 AM – 6:00 PM | Wednesday: 9:30 AM – 6:00 PM | Thursday: 9:30 AM – 6:00 PM | Friday: 9:30 AM – 6:00 PM | Saturday: 9:30 AM – 6:00 PM | Sunday: 9:30 AM – 6:00 PM
ChIJFw_1CPzLbUcRrtszS9mFjQY,Flugmuseum Aviaticum,"Lichtenwörther Str. 4, 2700 Wiener Neustadt, Austria",0699 10464130,+43 699 10464130,http://www.aviaticum.at/,4.6,26,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest",47.8460969,16.248316,aviation museum,austria,austria,,
ChIJ0XDiOyN2b0gRBxAyfJAay5E,Epic Militaria Ltd,"Unit 19, Glan Yr Afon Industrial Estate, Llanbadarn Fawr, Aberystwyth SY23 3JQ, UK",0800 772 3448,+44 800 772 3448,http://www.epicmilitaria.com/,4.6,140,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",52.4017018,-4.0437576,"army surplus, military collectibles, military reenactment","austria, belgium, germany, italy, sweden, switzerland, united",austria,False,Monday: 9:00 AM – 4:30 PM | Tuesday: 9:00 AM – 4:30 PM | Wednesday: 9:00 AM – 4:30 PM | Thursday: 9:00 AM – 4:30 PM | Friday: 9:00 AM – 4:30 PM | Saturday: Closed | Sunday: Closed
