place_id,name,address,phone,international_phone,website,rating,total_ratings,business_status,types,latitude,longitude,found_in_keywords,found_in_countries,source_country,is_open_now,hours
ChIJeYoEItM-p0cRnzh1PBBv9hY,Club Historic Nutzfahrzeuge Hartmannsdorf e.V.,"Mühlauer Str. 2, 09232 Hartmannsdorf, Germany",03722 890049,+49 3722 890049,http://www.nutzfahrzeugmuseum.de/,4.6,295,OPERATIONAL,"establishment, museum, point_of_interest",50.8966789,12.7995731,military vehicle museum,germany,germany,False,Monday: Closed | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed
ChIJ7yyX_s2Tr0cRPYQgt0tKVDQ,Foundation Auto Museum Volkswagen,"Dieselstraße 35, 38446 Wolfsburg, Germany",05361 52071,+49 5361 52071,http://www.volkswagen-automuseum.de/,4.6,2373,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.4278546,10.8085301,military vehicle museum,germany,germany,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJa0ubVnx2nkcRiGkSeL3MxpU,BMW Museum,"Am Olympiapark 2, 80809 München, Germany",089 125016001,+49 89 125016001,https://www.bmw-welt.com/de/ausstellungen/ausstellungen-im-bmw-museum/uebersicht.html,4.6,44296,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1768304,11.5590966,military vehicle museum,germany,germany,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJS8a4O9HI20YRdvEppb7CHnI,Museum of aviation technology,"vulica Lipkaŭskaja 12А, Minsk, Minskaja voblasć 220138, Belarus",,,http://aeroclub-minsk.by/,4.6,1769,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",53.9087271,27.7031385,aviation museum,croatia,croatia,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJXWRrl8gvjEcRKDo3l3wIUSg,The Olympic Museum,"Quai d'Ouchy 1, 1006 Lausanne, Switzerland",021 621 65 11,+41 21 621 65 11,https://www.olympics.com/museum,4.6,10208,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.5087324,6.634087900000001,"Cold War museum, Korean War museum",switzerland,switzerland,False,Monday: Closed | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM
ChIJC5GyZKK7mkcR9EYnx2yU_m0,FBW-Museum,"Zürcherstrasse 95, 8620 Wetzikon, Switzerland",044 934 32 32,+41 44 934 32 32,https://www.fbw.ch/museum/,4.6,87,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.328364,8.7806967,military history club,switzerland,switzerland,,
ChIJgyUZgcU5jkcR6TuTu8aclmk,Bernisches Historisches Museum / Einstein Museum,"Helvetiapl. 5, 3005 Bern, Switzerland",031 350 77 11,+41 31 350 77 11,http://www.bhm.ch/,4.6,3457,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.9431112,7.449283299999999,"Afghan War museum, Eastern Front museum, Korean War museum, Vietnam War museum, historical reenactment, military history club",switzerland,switzerland,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJIwt0WJP3ekcRPOcUW1CCwOg,Muzej na prostem Mengore - Open-Air Museum Mengore Austro-Hungarian frontline WWI,"Kozaršče 1, 5220 Tolmin, Slovenia",,,http://www.potmiru.si/slo/muzej-na-prostem-mengore,4.6,56,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.1661729,13.7219035,"Korean War museum, aviation museum, military equipment museum",slovenia,slovenia,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJuWpkSofgekcR-4UFHPbUGCc,Vojni muzej Idrija,"Trg Sv. Ahacija 4, 5280 Idrija, Slovenia",041 407 651,+386 41 407 651,https://vojni-muzej-idrija.weebly.com/,4.6,24,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.0003471,14.0218659,"Korean War museum, vojaški muzej",slovenia,slovenia,False,"Monday: Closed | Tuesday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM | Wednesday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM | Thursday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM | Friday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM | Saturday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM | Sunday: 10:00 AM – 12:00 PM, 3:00 – 5:00 PM"
ChIJNaX_TWQtZUcRMBuLlL4OPi8,Ljubljana City Museum,"Gosposka ulica 15, 1000 Ljubljana, Slovenia",(01) 241 25 00,+386 1 241 25 00,http://www.mgml.si/en/,4.6,1039,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.04696819999999,14.5040947,"Afghan War museum, Korean War museum, muzej hladne vojne",slovenia,slovenia,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJLzJx3Ch9ZUcR6cV-kXVwfhc,Center Noordung,"Na vasi 18, 3205 Vitanje, Slovenia",040 300 052,+386 40 300 052,http://center-noordung.si/,4.6,971,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.383032,15.2951545,aviation museum,slovenia,slovenia,False,Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJ9T8vtqnYjkYRLPg7SG1cGRc,Museokeskus Vapriikki,"Alaverstaanraitti 5, 33101 Tampere, Finland",03 56566966,+358 3 56566966,http://vapriikki.fi/,4.6,6967,OPERATIONAL,"cafe, establishment, food, museum, point_of_interest, restaurant, store, tourist_attraction",61.50298059999999,23.7606307,"Afghan War museum, Korean War museum, military equipment museum",finland,finland,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJMU-AE0ViLxMR8kwvxtLqB-U,Special Corps - Articoli Militaria,"Via dei Gelsi, 5, 00171 Roma RM, Italy",06 257 1078,+39 06 257 1078,http://www.specialcorps.it/,4.6,166,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",41.8880852,12.5623788,"army surplus, military collectibles",italy,italy,False,"Monday: 3:30 – 7:00 PM | Tuesday: 9:00 AM – 1:00 PM, 3:30 – 7:00 PM | Wednesday: 9:00 AM – 1:00 PM, 3:30 – 7:00 PM | Thursday: 9:00 AM – 1:00 PM, 3:30 – 7:00 PM | Friday: 9:00 AM – 1:00 PM, 3:30 – 7:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: Closed"
ChIJmTMPYhKWekcRuzP2tCbSFXU,Muzeji radovljiške občine Radovljica,"Linhartov trg 1, 4240 Radovljica, Slovenia",(04) 532 05 20,+386 4 532 05 20,http://mro.si/,4.6,39,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.3406956,14.1759331,"Afghan War museum, Korean War museum, aviation museum",slovenia,slovenia,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJ-Y5OgOhnekcRd38EAbku3A0,Outdoor Museum Čelo,"Kal - Koritnica 60, 5230 Bovec, Slovenia",,,http://www.potmiru.si/slo/muzej-na-prostem-celo,4.6,64,OPERATIONAL,"establishment, museum, point_of_interest",46.3417647,13.5849538,aviation museum,slovenia,slovenia,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJnQ8_FmAtZUcRSVXHUQLSiGY,National Gallery of Slovenia,"Prešernova cesta 24, 1000 Ljubljana, Slovenia",(01) 241 54 18,+386 1 241 54 18,http://www.ng-slo.si/,4.6,2042,OPERATIONAL,"art_gallery, establishment, museum, point_of_interest, tourist_attraction",46.05405349999999,14.5002687,aviation museum,slovenia,slovenia,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJBeETwDHQekcRVUTX2nDy6gk,Museum of Post and Telecommunications,"Polhov Gradec 61, 1355 Polhov Gradec, Slovenia",(01) 364 00 83,+386 1 364 00 83,https://www.tms.si/stalne-razstave/#tab-06c950c64a4f3a6aca8,4.6,60,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.0674334,14.3140423,aviation museum,slovenia,slovenia,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: Closed | Sunday: 10:00 AM – 5:00 PM
ChIJX_fHiPCCC0gRaB0Mkckgnhw,D-Day Experience,"50 rue Joseph-Lafosse, 2 Vge de l'Amont anciennement, 50500 Carentan-les-Marais, France",02 33 23 61 95,+33 2 33 23 61 95,https://dday-experience.com/,4.6,7591,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",49.3289535,-1.2684433,"Cold War museum, World War 2 museum, military equipment museum",france,france,False,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJp-kf0O5YCkgRHCtjXcrPBAM,Juno Beach Centre,"Voie des Français Libres, 14470 Courseulles-sur-Mer, France",02 31 37 32 17,+33 2 31 37 32 17,http://www.junobeach.org/,4.6,6931,OPERATIONAL,"establishment, museum, point_of_interest",49.33647,-0.461667,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, World War 2 museum, musée seconde guerre mondiale, war museum",france,france,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJ-xFlRblqkEcRJ_sBrD1fzNw,Vindonissa-Museum,"Museum Aargau, Museumstrasse 1, 5200 Brugg, Switzerland",0848 871 200,+41 848 871 200,https://www.vindonissamuseum.ch/,4.6,180,OPERATIONAL,"establishment, museum, point_of_interest",47.4843293,8.205720099999999,historical reenactment,switzerland,switzerland,False,Monday: Closed | Tuesday: 1:00 – 5:00 PM | Wednesday: 1:00 – 5:00 PM | Thursday: 1:00 – 5:00 PM | Friday: 1:00 – 5:00 PM | Saturday: Closed | Sunday: 1:00 – 5:00 PM
ChIJJZHxZNe1kUcR46bkFR6vzJA,Augusta Raurica,"Giebenacherstrasse 17, 4302 Augst, Switzerland",061 552 22 22,+41 61 552 22 22,http://www.augustaraurica.ch/,4.6,2968,OPERATIONAL,"art_gallery, establishment, museum, point_of_interest",47.533974,7.721359999999999,historical reenactment,switzerland,switzerland,False,Monday: Closed | Tuesday: 10:00 AM – 3:00 PM | Wednesday: 10:00 AM – 3:00 PM | Thursday: 10:00 AM – 3:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: 10:00 AM – 3:00 PM | Sunday: 10:00 AM – 3:00 PM
ChIJYQqAxXb2qEcR9WiYUHx-TBM,Cecilienhof Palace,"Im Neuen Garten 11, 14469 Potsdam, Germany",0331 9694200,+49 331 9694200,https://www.spsg.de/schloesser-gaerten/objekt/schloss-cecilienhof/,4.6,6333,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest",52.4194027,13.0707979,Kalter Krieg Museum,germany,germany,,
ChIJNX64eHMWkEcR5q-yVzw1xIM,Museum Aargau,"Effingerweg 6, 5103 Möriken-Wildegg, Switzerland",0848 871 200,+41 848 871 200,https://www.museumaargau.ch/,4.6,34,OPERATIONAL,"establishment, museum, point_of_interest",47.42090899999999,8.170866,historical reenactment,switzerland,switzerland,,
ChIJqUnAeHMWkEcRRkzH4iLQGs8,Schloss Lenzburg - Museum Aargau,"Schloss, 5600 Lenzburg, Switzerland",0848 871 200,+41 848 871 200,https://www.museumaargau.ch/schloss-lenzburg,4.6,3155,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest",47.3872015,8.1853492,historical reenactment,switzerland,switzerland,,
ChIJv8EoR1WvDkcR1KpVQAbm3qA,Vojenské muzeum,"Újezd pod Troskami 25, 512 63 Újezd pod Troskami, Czechia",606 112 118,+420 606 112 118,http://valecne-muzeum.blogspot.com/?m=1,4.6,126,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.50682800000001,15.2622456,"military equipment museum, muzeum druhé světové války, vojenské muzeum",czech,czech,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJv86O3aCLJRMRzTud_B1OxQs,Special Forces Store,"V.le dell'Esercito, 34, 00143 Roma RM, Italy",06 502 1820,+39 06 502 1820,http://www.specialforcesstore.it/,4.6,165,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",41.8134964,12.4861267,military collectibles,italy,italy,False,"Monday: 9:30 AM – 1:00 PM, 4:00 – 7:30 PM | Tuesday: 9:30 AM – 1:00 PM, 4:00 – 7:30 PM | Wednesday: 9:30 AM – 1:00 PM, 4:00 – 7:30 PM | Thursday: 9:30 AM – 1:00 PM, 4:00 – 7:30 PM | Friday: 9:30 AM – 1:00 PM, 4:00 – 7:30 PM | Saturday: 9:30 AM – 1:30 PM | Sunday: Closed"
ChIJiQrv2t5hLxMRbEDqgl9XDmI,Rome Gladiator School - 'Gruppo Storico Romano',"Via Appia Antica, 18, 00179 Roma RM, Italy",06 8764 5457,+39 06 8764 5457,http://www.gruppostoricoromano.it/,4.6,728,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",41.8697424,12.4990475,rievocazione storica,italy,italy,False,Monday: 9:30 AM – 7:00 PM | Tuesday: 9:30 AM – 7:00 PM | Wednesday: 9:30 AM – 7:00 PM | Thursday: 9:30 AM – 7:00 PM | Friday: 9:30 AM – 7:00 PM | Saturday: 9:30 AM – 7:00 PM | Sunday: 9:30 AM – 7:00 PM
ChIJdQJE0Qc05xIREQyDVooMuGg,BRACCO Articoli militari - Caccia - Softair - Outdoor - Trekking,"Via Lodovico Baylle, 9/11, 09124 Cagliari CA, Italy",070 664832,+39 070 664832,http://www.braccostore.it/,4.6,313,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",39.2145912,9.1120967,"army surplus, military collectibles",italy,italy,False,"Monday: 9:30 AM – 1:00 PM, 4:00 – 8:00 PM | Tuesday: 9:30 AM – 1:00 PM, 4:00 – 8:00 PM | Wednesday: 9:30 AM – 1:00 PM, 4:00 – 8:00 PM | Thursday: 9:30 AM – 1:00 PM, 4:00 – 8:00 PM | Friday: 9:30 AM – 1:00 PM, 4:00 – 8:00 PM | Saturday: 9:30 AM – 1:00 PM, 4:30 – 8:00 PM | Sunday: Closed"
ChIJ_VeTzI2UC0cR2fx1YYYcpYk,Svět Kalhot,"387, Anglická 387/3, Vinohrady, 120 00 Praha-Praha 2, Czechia",224 239 722,+420 224 239 722,http://www.svetkalhot.cz/,4.6,108,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",50.0772364,14.4310356,army surplus,czech,czech,False,"Monday: 11:00 AM – 1:30 PM, 2:00 – 6:00 PM | Tuesday: 11:00 AM – 1:30 PM, 2:00 – 6:00 PM | Wednesday: 11:00 AM – 1:30 PM, 2:00 – 6:00 PM | Thursday: 11:00 AM – 1:30 PM, 2:00 – 6:00 PM | Friday: 11:00 AM – 1:30 PM, 2:00 – 6:00 PM | Saturday: Closed | Sunday: Closed"
ChIJm0j5NNy3C0cRgnb8G8NPKLs,ARMYSHOP - prodej vojenské výstroje,"Dr. Vrbenského 2564, 272 01 Kladno-Kladno 1, Czechia",728 124 730,+420 728 124 730,http://www.armyveci.cz/,4.6,126,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",50.145487,14.1051482,army surplus,czech,czech,False,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: Closed
ChIJ5Qj7gPLGDEcRuktLQIWyEWQ,Aviation Museum - Deštná,"nám. Míru 61, 378 25 Deštná-Deštná u Jindřichova Hradce, Czechia",723 518 377,+420 723 518 377,http://www.destna.cz/muzea/,4.6,401,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",49.2651481,14.9229584,"Eastern Front museum, aviation museum, military equipment museum",czech,czech,False,Monday: Closed | Tuesday: 9:30 AM – 5:00 PM | Wednesday: 9:30 AM – 5:00 PM | Thursday: 9:30 AM – 5:00 PM | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: 9:30 AM – 5:00 PM
ChIJhd0-KAbzrEcRwuzdUJcqR2E,Technology Museum Pütnitz,"Flugplatzallee 5, 18311 Ribnitz-Damgarten, Germany",0170 2235850,+49 170 2235850,https://technikmuseum-puetnitz.de/,4.6,2295,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",54.26619059999999,12.4168179,"military equipment museum, military vehicle museum",germany,germany,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 6:00 PM | Sunday: Closed
ChIJ4SjHU_pYqEcREdAt9al8CEA,House of the Wannsee Conference,"Am Großen Wannsee 56-58, 14109 Berlin, Germany",030 217998600,+49 30 217998600,http://www.ghwk.de/,4.6,3223,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.4329193,13.1654613,Zweiter Weltkrieg Museum,germany,germany,False,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJj3oFK4r4skcRAMTaktqUlc0,German submarine U-995,"Strandstraße 92, 24235 Laboe, Germany",04343 4948490,+49 4343 4948490,https://deutscher-marinebund.de/marine-ehrenmal-u-995/marine-ehrenmal/,4.6,8058,OPERATIONAL,"establishment, museum, point_of_interest",54.4123667,10.2287161,Zweiter Weltkrieg Museum,germany,germany,False,Monday: 10:00 AM – 5:30 PM | Tuesday: 10:00 AM – 5:30 PM | Wednesday: 10:00 AM – 5:30 PM | Thursday: 10:00 AM – 5:30 PM | Friday: 10:00 AM – 5:30 PM | Saturday: 10:00 AM – 5:30 PM | Sunday: 10:00 AM – 5:30 PM
ChIJ_xx3xdNCCkgR8TE3Chq2xA8,Mémorial de Caen,"Esp. Général Eisenhower, 14050 Caen, France",02 31 06 06 45,+33 2 31 06 06 45,https://www.memorial-caen.fr/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.6,22127,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",49.1973431,-0.3839795,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Vietnam War museum, World War 2 museum, military equipment museum, musée seconde guerre mondiale, war museum",france,france,False,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM
ChIJe2a49409oUcRTroAxISpGZ4,German-German Museum Mödlareuth,"Mödlareuth 14, 95183 Töpen, Germany",09295 915010,+49 9295 915010,https://www.moedlareuth.de/,4.6,4127,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.411926,11.8818143,Eastern Front museum,germany,germany,False,Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJ77YYxyRMqEcRVsFfdJghinM,Berlin-Hohenschönhausen Memorial,"Genslerstraße 66, 13055 Berlin, Germany",030 98608230,+49 30 98608230,http://www.stiftung-hsh.de/,4.6,10586,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.5418336,13.5002399,"Afghan War museum, Eastern Front museum",germany,germany,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM
ChIJS6_t9aZHqEcRGCiRSnvpm94,East Side Gallery,"Mühlenstraße, 10243 Berlin, Germany",030 213085222,+49 30 213085222,https://www.stiftung-berliner-mauer.de/de/east-side-gallery,4.6,62433,OPERATIONAL,"art_gallery, establishment, landmark, point_of_interest, tourist_attraction",52.50502239999999,13.4396953,Eastern Front museum,germany,germany,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJxflJPfJRqEcRGZzINbcN-W8,Dokumentationszentrum Berliner Mauer,"Bernauer Str. 111, 13355 Berlin, Germany",030 213085123,+49 30 213085123,https://stiftung-berliner-mauer.de/de/gedenkstaette-berliner-mauer,4.6,972,OPERATIONAL,"establishment, museum, point_of_interest",52.5354107,13.3897423,Eastern Front museum,germany,germany,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJL0VMi4yiekcRE8qCyffdYx4,Concentration camp Ljubelj,"Podljubelj 295, 4290 Tržič, Slovenia",,,,4.6,79,OPERATIONAL,"establishment, museum, point_of_interest",46.4296662,14.2701824,"Korean War museum, Red Army museum, WWII museum, World War 2 museum",slovenia,slovenia,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJa2QB9at3b0cR2grJDFB2uqs,Museum of National Liberation Maribor,"Ulica heroja Tomšiča 5, 2000 Maribor, Slovenia",(02) 235 26 05,+386 2 235 26 05,http://mnom.si/sl-si/,4.6,269,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.5627311,15.6478838,"World War 2 museum, muzej hladne vojne",slovenia,slovenia,False,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 9:00 AM – 12:00 PM | Sunday: Closed
ChIJBeVCgw1re0cRGITBWeJsXxA,Russkiy Dom,"Via della Ginnastica, 22, 34125 Trieste TS, Italy",040 064 1007,+39 040 064 1007,,4.6,131,OPERATIONAL,"establishment, food, grocery_or_supermarket, point_of_interest, store",45.6507123,13.7806089,Soviet memorabilia,slovenia,slovenia,False,"Monday: Closed | Tuesday: 9:00 AM – 1:00 PM, 3:30 – 7:30 PM | Wednesday: 9:00 AM – 1:00 PM, 3:30 – 7:30 PM | Thursday: 9:00 AM – 1:00 PM, 3:30 – 7:30 PM | Friday: 9:00 AM – 1:00 PM, 3:30 – 7:30 PM | Saturday: 9:30 AM – 1:00 PM, 3:30 – 7:00 PM | Sunday: Closed"
ChIJm6uY6qZ3b0cRNf8SgpDD4JE,"Trgovina Čeburaška, Nadiya Belec s.p.","Trg revolucije 7, 2000 Maribor, Slovenia",040 277 840,+386 40 277 840,http://www.ruskatrgovina.si/,4.6,150,OPERATIONAL,"establishment, food, grocery_or_supermarket, liquor_store, point_of_interest, store",46.5538955,15.645125,Soviet memorabilia,slovenia,slovenia,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 2:00 PM | Sunday: Closed
ChIJqw-RuIIyZUcR1-09zXobOHE,"Falera numizmatika, starine, filatelija, minerali in Militarija d.o.o.","Kotnikova ulica 5, 1000 Ljubljana, Slovenia",(01) 431 62 86,+386 1 431 62 86,,4.6,5,OPERATIONAL,"establishment, point_of_interest, store",46.0540344,14.5125251,military collectibles,slovenia,slovenia,False,Monday: 10:00 AM – 4:00 PM | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed
