place_id,name,website,phone,address,processing_status
ChIJi0a2Dxj8gUcR9xBXeUks0zM,Forte Monte Tesoro,https://www.tesorodellalessinia.it/,331 254 1003,"Via Croce dello Schioppo, 14, 37020 Sant'Anna d'Alfaedo VR, Italy",scraping_failed
ChIJnyPwg4gLkkYRGEsgJGQe8Bo,King’s Gate,http://www.suomenlinna.fi/kavijalle/nahtavyydet/kuninkaanportti/,,"00190 Helsinki, Finland",scraping_failed
ChIJjSuWM-Y-h0cRPX8Zjw0IidY,"Museo Storico di Voghera ""Giuseppe Beccari""",http://www.museostoricogbeccari.it/home/,0383 640951,"Via Gramsci, 1 bis, 27058 Voghera PV, Italy",scraping_failed
ChIJbQR1eLTGhkcRLrNsi1aiETc,Museo del Risorgimento,http://www.museodelrisorgimento.mi.it/,02 8846 4177,"Via Borgonuovo, 23, 20121 Milano MI, Italy",scraping_failed
ChIJg-vt8Gh0gkcRl30r-K8qa6o,Museo dell'Aeronautica Gianni Caproni,http://www.museostorico.it/index.php/Luoghi/I-luoghi-della-Fondazione/Museo-dell-aeronautica-Gianni-Caproni,0461 174 7045,"Via Lidorno, 3, 38123 Trento TN, Italy",scraping_failed
ChIJG7tK-Tune0cRu6-i7NJU9_o,Museo Multimediale della Grande Guerra (I.A.T. Redipuglia),https://www.facebook.com/mggredipuglia/,0481 489139,"Via III° Armata, 37, 34070 Fogliano Redipuglia GO, Italy",scraping_failed
ChIJ2RzE2GMPdw0R7Bt2hOVwmeQ,Museo Militar,https://ejercito.defensa.gob.es/unidades/Madrid/ihycm/Museos/melilla.html,952 68 55 87,"C. Concepción, 3, 52001 Melilla, Spain",scraping_failed
ChIJY3-8eGJ7WkcRnt0FEtg7t2A,Museum of Illusions,http://www.muzejiluzija.rs/,063 611911,"Nušićeva 11, Beograd 11000, Serbia",scraping_failed
ChIJydJZS4yJbEcRsIdgXyPIFk0,"Bunker B-S 8 ""Cemetery""",http://www.bunker.bs8.sk/,0902 961 164,"Kopčianska, 851 01 Bratislava-Petržalka, Slovakia",scraping_failed
ChIJ6_ER6w52Lg0R1QryiXcU2vw,Fundación Exponav,http://www.exponav.org/,981 35 96 82,"Rúa dos Irmandiños Edificio Herrerias, Cantón de Molins, s/n, 2º planta, 15403 Ferrol, La Coruña, Spain",scraping_failed
ChIJfdDpi6iCpBIR5Sd8iLJd5KE,Barcelona Erotic Museum,https://www.erotica-museum.com/,933 18 98 65,"La Rambla, 96 bis, 96 bis, Ciutat Vella, 08002 Barcelona, Spain",scraping_failed
ChIJtS-ZDqULag0RGCew-Auld1E,Army Museum,https://ejercito.defensa.gob.es/museo/,925 23 88 00,"C. de la Paz, s/n, 45001 Toledo, Spain",scraping_failed
ChIJT2Be2WCJbEcRI_Qibtf8mrY,Slovak National Museum - Museum of Hungarian Culture in Slovakia,https://www.snm.sk/?muzeum-kultury-madarov-na-slovensku-uvodna-stranka,02/544 120 21,"Žižkova 4497/18, 811 02 Bratislava-Staré Mesto, Slovakia",scraping_failed
ChIJzZZIWenWe0cR6QojZ45YqSw,Castle of Valvasone,https://www.comune.valvasonearzene.pn.it/it/novita-46610/notizie-46611/apertura-ufficio-turistico-75431,340 482 1030,"Piazza Castello, 33098 Valvasone PN, Italy",scraping_failed
ChIJHUn6IGJgLxMRYkHmWRF7zws,Militalia Roma Store,https://militaliastore.sumupstore.com/,06 3974 5426,"Via Leone IV, 117, 00192 Roma RM, Italy",scraping_failed
ChIJIx3bESFsEg0R1aLUWn4PKps,Military Historical Museum of Seville,https://ejercito.defensa.gob.es/unidades/Madrid/ihycm/Museos/sevilla.html,954 93 82 83,"Pl. España, s/n, 41013 Sevilla, Spain",scraping_failed
ChIJ4ztqx10omUcRZWYBOIntAOw,Stadtmuseum im Hl.-Geist-Spital,http://www.stadtmuseum-noerdlingen.de/,09081 84810,"Vordere Gerbergasse 1, 86720 Nördlingen, Germany",scraping_failed
ChIJdcG2SpXMfkcR3L7ot_xMeRY,Rocca di Noale,http://www.comune.noale.ve.it/hh/index.php,,"Via Ca' Matta, 8, 30033 Noale VE, Italy",scraping_failed
ChIJCwSRzsNIYA0RMxsnuj9Q9Gs,Museo Fallero de Valencia,https://www.valencia.es/-/infociudad-museo-fallero-de-valencia,962 08 46 25,"Plaça de Montolivet, 4, Quatre Carreres, 46006 València, Valencia, Spain",scraping_failed
ChIJ-Z9NWZELkkYRVd9DIKvR3Dc,Memorial to the anti-aircraft defense 1939-1940,http://www.sotamuistomerkit.fi/sivu.php?id=174,,"Suomenlinna, 00190 Helsinki, Finland",scraping_failed
ChIJxxkHPWGbC0cRUuoluVmk_hg,Armyshop Praha,https://armyshop-praha.cz/,602 381 570,"Libeň 110, 252 41 Libeř-Libeň, Czechia",scraping_failed
ChIJufHuIZT1KhMRZICL5zk_bqU,OutletMilitary.com | ALGI SRL,https://www.outletmilitary.com/,0574 669142,"Via Franco Vannetti Donnini, 53/30, 59100 Prato PO, Italy",scraping_failed
ChIJV8tg83LuXxQRK6nRqsD0SPg,El Alamein Military Museum,https://www.mod.gov.eg/ModWebSite/MuseumDetails.aspx?id=3,046 4100021,"Alexandria - Marsa Matrouh Rd, Al Alameen City, El Alamein, Marsa Matrouh Governorate 5063210, Egypt",scraping_failed
ChIJ5wBcUV_MHkcRRKzYUEIvqqU,Militaria.pl Warsaw Tamka,https://militaria.pl/,22 829 41 05,"Tamka 49, 00-355 Warszawa, Poland",scraping_failed
ChIJTZm0wtFd1moRtA93UeBa-tk,Korean War Memorial,http://maribyrnong.vic.gov.au/,,"Farnsworth Ave, Footscray VIC 3011, Australia",scraping_failed
ChIJNyOXxggR2UcRol4jVFHmuCc,East Essex Aviation Museum,https://m.facebook.com/EastEssexAviationSociety,,"Point Clear Rd, St. Osyth, Point Clear, Clacton-on-Sea CO16 8JD, UK",scraping_failed
ChIJ57HCb-iZ4EcR5MUOIjxNdZU,Mémorial du 19 Août 1942,http://www.dieppe-operationjubilee-19aout1942.fr/,,"1 Pl. Camille Saint-Saëns, 76200 Dieppe, France",scraping_failed
ChIJTdMiHKGLJRMRl9K97u6CSPc,ROYAL MILITARY ROMA,https://www.facebook.com/autorepasquale,06 501 0452,"V.le dell'Esercito, 62/B, 00143 Roma RM, Italy",scraping_failed
ChIJSRpHJ6lhLxMRF5YfegBA3jM,FO.MI.SA. srl articoli militari,https://www.facebook.com/FomisaRoma/,06 488 5372,"Via Venti Settembre, 117, 00187 Roma RM, Italy",scraping_failed
ChIJ3fKti3bCD0cRJtWWGuvBEsQ,Militaria.pl,https://militaria.pl/,71 344 17 15,"Oławska 16, 50-123 Wrocław, Poland",scraping_failed
ChIJ6UugbNvhORMRRj0vCXKgwUk,Roman Amphitheatre,http://www.comune.lucera.fg.it/lucera/zf/index.php/servizi-aggiuntivi/index/index/idtesto/37,0881 547041,"Viale Augusto, 93, 71036 Lucera FG, Italy",scraping_failed
ChIJSWZBEdEPkUYRTDKpDUz0O-Y,Reserve Officer School Museum,https://www.rukmuseo.fi/,040 6757555,"Kadettikoulunkatu 8, 49400 Hamina, Finland",scraping_failed
ChIJbTCaiRL_jUYRqgeet2XJLFs,Anti-aircraft Museum,https://ilmatorjuntamuseo.fi/,040 3143470,"Klaavolantie 2, 04300 Tuusula, Finland",scraping_failed
ChIJ7-U7dzjOFkcR9gT_Dt6aB2M,Militaria.pl,https://militaria.pl/,32 416 20 91,"3 Maja 30, 40-097 Katowice, Poland",scraping_failed
ChIJ040Hfl6JbEcR1dBZYucFnhQ,Gallery Multium,https://www.multium.sk/,0917 887 466,"Zámocká 7327/26, 811 01 Bratislava-Hrad, Slovakia",scraping_failed
ChIJR1ublMZNCkgR1JRfysLadN4,Battle of Tilly-sur-Seulles 1944 Museum,https://www.tilly1944.com/mus%C3%A9e/,02 31 80 92 10,"18 Rue du 18 Juin 1944, 14250 Tilly-sur-Seulles, France",scraping_failed
ChIJtUT86sXKG0cRcRgMBRUGO8c,Militaria.pl,https://militaria.pl/,42 715 82 10,"Jana Karskiego 5, 91-071 Łódź, Poland",scraping_failed
ChIJZdjyCRaoC0gRUPvOte0uHwQ,Big Red One MUSEUM - First Infantry Memorial,https://www.facebook.com/profile.php?id=100057523875049&locale=fr_FR,06 72 89 36 18,"1397 Rte d'Omaha Beach, 14710 Colleville-sur-Mer, France",scraping_failed
ChIJg3eeKmkcOBMR2FFCbpDkDQg,Cellar of the Challenge,https://www.barlettamusei.it/cantina.html,0883 532204,"P.za della Sfida, 76121 Barletta BT, Italy",scraping_failed
ChIJ2wTDQmBoWkcRYuCFk6bTzqI,Aeronautical Museum in Belgrade,http://www.muzejvazduhoplovstva.mod.gov.rs/,011 2670992,"Aerodrom Nikola Tesla Beograd, 266 51, Surčin 11180, Serbia",scraping_failed
ChIJZ7iwVh1jeUcRGjBJlMkN7Q4,Museo Storico Aeronautico del Friuli Venezia Giulia,https://www.facebook.com/profile.php?id=100064174955511,338 977 7871,"Chiamare per concordare data e ora della visita, Via Pontebbana, 50, 33080 Fiume Veneto PN, Italy",scraping_failed
ChIJz0x9DRnNoUcRgppQw8PewIE,Burg Dagestein,http://www.burg-dagestein.de/,09662 9911,"Schloßgasse 6-8, 92249 Vilseck, Germany",scraping_failed
ChIJc33obGzM1IkR5mJ4ZzBZUyY,Military Antiques Toronto,https://militaryantiquestoronto.com/,(647) 436-0876,"51 Lesmill Rd, North York, ON M3B 2T8, Canada",scraping_failed
ChIJL7jcM4dBYw0RqSfFgDTlY0g,National Museum of Underwater Archaeology,https://www.culturaydeporte.gob.es/mnarqua/home.html,968 12 11 66,"P.º Alfonso XII, 22, 30202 Cartagena, Murcia, Spain",scraping_failed
ChIJoTi1VRdsEg0R5jpl5ezvMEM,Archivo de Indias,https://www.cultura.gob.es/cultura/areas/archivos/mc/archivos/agi/presentacion.html,954 50 05 28,"Av. de la Constitución, s/n, Casco Antiguo, 41004 Sevilla, Spain",scraping_failed
ChIJD43IYeepjUYRCzg7we6uCYg,Nyland Brigade,https://merivoimat.fi/uudenmaan-prikaati,029 9800,"Raseborgsvägen 39, 10640 Raseborg, Finland",scraping_failed
ChIJJREivWwEMRMR5SxcqWKKVMk,Museum Battle of Ortona,https://mab.comuneortona.ch.it/,085 906 8207,"Corso Garibaldi, 66026 Ortona CH, Italy",scraping_failed
ChIJJ3Mv6fAUSQ0RDKRpGkm1K2U,National Museum & Research Center of Altamira,http://www.culturaydeporte.gob.es/mnaltamira/,942 81 80 05,"Avenida Marcelino Sanz de Sautuola, s/n, 39330 Santillana del Mar, Cantabria, Spain",scraping_failed
ChIJ28hXpDqrNTERKIuEQpbXnFw,Museum of Armored Forces,http://mod.gov.vn/wps/portal/!ut/p/b1/vVXZsqJIEP0WP8Cw2PGxFGQtkH15IUBQVrmKgPL1jTN3JqJvR-tL9618yoiTceqczMpahSt_FZ7joTjFt6I9x_UzD-loBzWT3WAQ6Ji4AxJhGIRjARxs6BkQzICtAEWSUQFgVYECEhQdc20QBIDEz_WsiNFzvcjRrmsRgkWvvJVfBiSz7dDI8_a-qtS6y7vKYj9MhqeZrkB2BPnhMTilrSmUxen7zBnvug5PlyUVd1wGEu1sVDE0y_osdnSxHLrRjWtxjSc6gLIbq4U74qV1swFKl4dDpXYQdKfMn-WgMRAI3L00_RK1uMp0qDl2EdYOrE8wEG1TBJzFp0bwmwPBO43_1r8AvPHYW4UvKQzsE_CqDf8AXmgIZgDz-0syK_vZKWrDtdK4mztFtnLNWOxuWVeF2Qg58mQH5yy3zRVOVsOC7KsdedoFw-FehDl5i_c86PLNY-cRRC9AM0DS1hKbBycxYqmwk-REd7NnnGt44fhTy0uagA5LOU0dp5cseUNEqcqEXmt8HBu1x0SS1UPqRIKrn0BFU-xG-_AChsPZ-NhbYkakRYHkx1kTQrxbKxe6P-OJYeHXAdtjggaFLNCP8T7gMJiMjLFYvDEAp54GADKyyseHNFWTWYI70uydbHPBA1QYQpPvzjmyUx2z-AoA25nQZBDa5IAZQ6B1sk9d09nAjUcauP6OkP7bhIL-HDTZlilLN3AwT9E3K2T-OKG8Ck91m8yLy00CQnvOKi9Zx_yAspqmczi0Fa1gUcTbMX-rjaPYXUHY-82xaipyau8CVvkXChrbpj7clKWm8Rzjk7qy5h7lJpGUOmG9_GEUwS4NRD4a53UDI-X4iNtRp0m7H_VAxJZPaRS5PmQV9MNE3x_5q6dckQRTJaFBPoSBvgZlKuHCrccrN_dvlxacY7Mvw0JszyduHUy7-zjPpCa2TfbVxi8LwiR_sXEyMKRqyJqCOwYw1bZVW3Oqu71WsI6DxNNGu-Rxu5RGjW8elvafjRy_hW76jpD6bkL6bxN-eQoQ_26FzB8n9OZP5-U-967ZOc2uq4_GGRSVNsXJ_z8yYWg-Y4JwsfgBJrCNEQ!!/dl4/d5/L3dHQSEvUUtRZy9nQSEh/,,"108 Hoàng Quốc Việt, Nghĩa Tân, Cầu Giấy, Hà Nội, Vietnam",scraping_failed
ChIJHxHXzkZbBEcRyR-jkHe5LhM,"SpecShop.pl - Militaria, Strzelectwo, Samoobrona",https://www.specshop.pl/?utm_source=google&utm_medium=organic&utm_campaign=gmf,533 372 997,"Ul. Tadeusza Kościuszki 114/2N, 61-717 Poznań, Poland",scraping_failed
ChIJm3rB9QGokEYRuFennpog00E,Imatra Border Museum,https://raja.fi/rajamuseon-yhteystiedot,050 4366754,"Niskapietiläntie 32, 55910 Imatra, Finland",scraping_failed
ChIJkeoDGUAmPw0RXnZTpO-6UuY,Centro Documental de la Memoria Histórica,https://www.culturaydeporte.gob.es/cultura/areas/archivos/mc/archivos/cdmh/portada.html,923 21 25 35,"Gibraltar, 2, 37008 Salamanca, Spain",scraping_failed
ChIJjyounrkn3YAREHpDa6Fhpa8,Museum of the Republic of Vietnam,https://www.museumrvn.com/,(657) 667-0002,"10561 Garden Grove Blvd, Garden Grove, CA 92843, USA",scraping_failed
ChIJ-XQpJsyUC0cRf7NrLeU_os8,Industrial Palace,https://navystavisti.cz/areal/prumyslovy-palac/,702 128 232,"Výstaviště, 170 00 Praha 7-Bubeneč, Czechia",scraping_failed
ChIJteBvgcpbFkcRR8sVPM0chJU,Muzeum 20-go Pułku Piechoty Ziemi Krakowskiej,https://www.facebook.com/Muzeum-20-Pu%C5%82ku-Piechoty-Ziemi-Krakowskiej-394451344265716/,,"Lucjana Rydla 54, 30-122 Kraków, Poland",scraping_failed
ChIJBWcODMuf6UcRC-xLqVxXsiw,Musée de l'Aéronautique locale,http://www.ville-betheny.fr/Musee-de-l-aeronautique-locale,,"Pl. de la Mairie, 51450 Bétheny, France",scraping_failed
ChIJnxJWBhjNAUcRt7Va4_S3Uqw,RANGER Military Shop,http://www.ranger.net.pl/,660 883 883,"Połtawska 1A, 75-072 Koszalin, Poland",scraping_failed
ChIJjdNJ9FqdX0YR7OAmG6oHZv4,Statens försvarshistoriska museer SFHM,http://www.sfhm.se/,08-519 563 10,"Riddargatan 13, 114 51 Stockholm, Sweden",scraping_failed
ChIJj3MTrFDNyUcR3ZG3uLmpOWE,Martinikerkhof,http://www.staatingroningen.nl/groen/11/martinikerkhof,,"Martinikerkhof, 9712 JG Groningen, Netherlands",scraping_failed
ChIJ9UuWJ4kLkkYREkxF5K92ZDc,Submarine Vesikko,https://sotamuseo.fi/sukellusvene-vesikko,029 9530260,"B 79, 00190 Helsinki, Finland",scraping_failed
ChIJRafSmRL4jUYR7YFiXx2B4EI,Finnish Aviation Museum,http://ilmailumuseo.fi/info/,09 8700870,"Karhumäentie 12, 01530 Vantaa, Finland",scraping_failed
ChIJwSjue0L_sUAR3K2rAviJECs,Palace of Parliament,https://cic.cdep.ro/,0733 558 102,"Strada Izvor 2-4, București, Romania",scraping_failed
ChIJoWbor1fLHkcRePw_gcqkqnM,Militaria.pl Blue City Warsaw,https://militaria.pl/,22 123 52 74,"Al. Jerozolimskie 179, 02-222 Warszawa, Poland",scraping_failed
ChIJn8h9v0lawokRCboP-Ls7sW8,Korean War Veterans Plaza,http://www.nycgovparks.org/parks/korean-war-veterans-plaza,(212) 639-9675,"Cadman Plaza E., Cadman Plaza W, Tillary St, Brooklyn, NY 11201, USA",scraping_failed
ChIJ9R7ke2MtZUcRQeDgzg3qjW8,Moje Tvoje,https://www.mojetvoje-secondhand.si/,040 127 973,"Mestni trg 8, 1000 Ljubljana, Slovenia",scraping_failed
ChIJUyrgO8rrD0cRXr9lagabV0U,Mobile Military Museum,https://www.facebook.com/FORT-Wroc%C5%82aw-Nr-9-Muzeum-Militarne-1634778163474816/,603 634 446,"Pełczyńska 33, 51-180 Wrocław, Poland",scraping_failed
ChIJAQAARSwCrkARLfElg0WM9cU,"Fortul XIII ""Jilava""",http://anp.gov.ro/penitenciarul-bucuresti-jilava/fortul-13-jilava/,,"Fortul XIII Jilava, Intrare Puscaria Jilava, Jilava 077120, Romania",scraping_failed
ChIJ77RUx2nzT0YRNIR8zn9Ey30,Babushka,https://sv-se.facebook.com/babushkashop/,031-774 05 44,"Norra Allégatan 7, 413 30 Göteborg, Sweden",scraping_failed
ChIJpUBfxASYU0YRLARlcJRIBDs,Uppåkra Arkeologiska Center,http://www.uppakra.se/,076-022 48 98,"Stora Uppåkravägen 101, 245 93 Staffanstorp, Sweden",scraping_failed
ChIJITfwtt4FphIR08xwaxq0T1I,Freedom Trail Museum-prison,http://www.camidelallibertat.cat/,973 62 00 10,"Plaça de Sant Eloi, 25560 Sort, Lleida, Spain",scraping_failed
ChIJ07W7sxTdQUcRx9R3p1Zk1FQ,Cinema Mystica Budapest,https://cinemamystica.net/,06 20 212 1242,"Budapest, Ferenciek tere 10, 1052 Hungary",scraping_failed
ChIJo_b-GJSLJRMRMZnRO8mOJZI,Museo Storico della Motorizzazione Militare,http://www.esercito.difesa.it/storia/musei/Museo-Storico-della-Motorizzazione-Militare/Pagine/Descrizione.aspx,06 5023 7374,"V.le dell'Esercito, 170, 00100 Roma RM, Italy",scraping_failed
ChIJH7B64c9isUcRUuTkaVx75Y0,Grauerort fortress,http://www.grauerort.com/,04146 929701,"Festung Grauerort, Schanzenstraße 52, 21683 Stade, Germany",scraping_failed
ChIJ79rpAqMRnEcR1juVMF4mpa0,Fliegermuseum Bad Wörishofen,http://www.fliegermuseum-badwoerishofen.com/,08341 9664002,"Kemptener Str. 1, 86825 Bad Wörishofen, Germany",scraping_failed
ChIJVy4kqUCNf0cRLTZdXDg4ThQ,Emporio Ferrari Softair,https://www.facebook.com/pg/emporioferrari/about/?ref=page_internal,059 875 8684,"Via Cattani Nord, 112, 41012 Carpi MO, Italy",scraping_failed
ChIJSZxidkKb1RIRwcEuslBgKtg,Castello di Nozzano,https://www.facebook.com/castellodinozzano,370 132 4116,"Via del Castello, 442, 55100 Lucca LU, Italy",scraping_failed
ChIJ_S9S12CJbEcRWFEgks751IQ,Museum of Carpathian German Culture,http://www.snm.sk/?muzeum-kultury-karpatskych-nemcov-uvodna-stranka,02/204 912 25,"Žižkova 14, 811 02 Bratislava-Staré Mesto, Slovakia",scraping_failed
ChIJ_7_-Db2VkEYR_DyS6EXVybQ,Cavalry Museum,https://www.lappeenranta.fi/fi/kulttuuri-ja-liikunta/lappeenrannan-museot/museot/ratsuvakimuseo-0,05 6162257,"Kristiinankatu 2, 53900 Lappeenranta, Finland",scraping_failed
ChIJrVIbVL0EdkgRKVScdk8nxfA,Photography Archive at Imperial War Museum,http://www.iwm.org.uk/collections-research/research-facilities,020 7416 5000,"Two Eagles House, 27 Austral St, London SE11 4SJ, UK",scraping_failed
ChIJRTx_o-8JxkcRKLAaBcWCq5w,Moco Museum,https://www.mocomuseum.com/amsterdam/,,"Museum Square, Honthorststraat 20, 1071 DE Amsterdam, Netherlands",scraping_failed
ChIJmelMZV2JbEcRbYSZQewl5Qo,Museum of Clocks - Good Shepherd's house,https://www.muzeumbratislava.sk/dom-u-dobreho-pastiera-expozicia-hodin,02/591 008 12,"Židovská 1, Hrad, 811 01 Bratislava-Staré Mesto, Slovakia",scraping_failed
ChIJXS11RPROqEcRMSr5m1oOcE0,Soldier of Fortune GmbH,https://sof-waffen.de/,030 27571651,"Frankfurter Allee 78, 10247 Berlin, Germany",scraping_failed
ChIJS1zgAz2uOG0Ra9lWMJcaWao,Korean War Memorial,https://nzhistory.govt.nz/war/korean-war,04 499 4229,"Pipitea, Wellington 6011, New Zealand",scraping_failed
ChIJP-o2A42NsEAR1cCxSM2d2y8,Muzeul Carsium,https://www.minac.ro/muzeul-carsium-harsova.html,0740 233 060,"Str. Revoluției 27A, Hârșova 905400, Romania",scraping_failed
ChIJDw3AP1yoCjERAXrx5UzPBxE,Bảo tàng tỉnh Bến Tre,http://www.bentre.gov.vn/Pages/GioiThieu.aspx?ID=2072&InitialTabId=Ribbon.Read,0275 3822 735,"69MF+XMF, Hùng Vương, Phường 3, Bến Tre, Vietnam",scraping_failed
ChIJTyQPti8pdTERC3TahLdyYzQ,Southeastern Armed Forces Museum,http://baotangquankhu7.vn/,,"247 Đ. Hoàng Văn Thụ, Phường 1, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",scraping_failed
ChIJU-SBHbkJxkcRSSxkfBFf3hw,Red Light Secrets Museum,https://www.redlightsecrets.com/,020 846 7020,"Oudezijds Achterburgwal 60h, 1012 DP Amsterdam, Netherlands",scraping_failed
ChIJp2TFAS-DQQ0RgyobwGm4UGg,Museum of Spanish Football Team,http://museo.rfef.es/,914 95 98 52,"C/ Ramón y Cajal, 28232 Las Rozas de Madrid, Madrid, Spain",scraping_failed
ChIJ8bs6KO3aeEcRzWJPfVS0k5k,Museo Hemingway e della Grande Guerra - Fondazione Luca,http://www.museohemingway.it/,0424 529035,"Lungobrenta Ernest Hemingway, 19, 36061 Bassano del Grappa VI, Italy",scraping_failed
ChIJAbVWSWLoRxMRcl2bpySc8bk,Direzione regionale Musei,http://musei.puglia.beniculturali.it/,080 528 5231,"Via Pier l'Eremita, 25b, 70122 Bari BA, Italy",scraping_failed
ChIJawOJoIdBYw0RZ50Exeb7Btw,Civil War Museum,https://www.cartagenapuertodeculturas.com/ficha_refugios.asp,968 50 00 93,"C. Gisbert, 10, 30202 Cartagena, Murcia, Spain",scraping_failed
ChIJu0bfv2znQUcRzGPO9XqR-bc,Memento Park,http://www.mementopark.hu/,06 30 500 0925,"Budapest, Balatoni út - Szabadkai utca sarok, 1222 Hungary",scraping_failed
ChIJo-1amTMLTBMRlPFocXbGmyc,Maritime Museum,http://www.dumus.hr/hr/planiraj-posjet/radno-vrijeme/,020 323 904,"Dubrovačke Gradske Zidine, Ul. kneza Damjana Jude 12, 20000, Dubrovnik, Croatia",scraping_failed
ChIJgQBFbKRhLxMROE1SXvzOVes,BELLETTATI Articoli Civili e Militari,http://www.articolimilitaribellettati.it/,06 487 1709,"Via Merulana, 72/73, 00185 Roma RM, Italy",scraping_failed
ChIJzcRyag1tiEcRKYOK0s4fvj0,National Museum of Artiglieria,https://www.esercito.difesa.it/storia/musei/Museo-Storico-Nazionale-di-Artiglieria,,"Mastio della Cittadella, C.so Galileo Ferraris, 2, 10121 Torino TO, Italy",scraping_failed
ChIJmTw3YiHPCUcR9d8zgtL7b-I,Denkmal der Roten Armee,https://www.dresden.de/de/kultur/kunst-und-kultur/erinnerungskultur-regionalgeschichte/03_01sowjetisches-ehrenmal.php,,"Königsbrücker Str. 75, 01099 Dresden, Germany",scraping_failed
ChIJ5aqEOw5bBEcRqF_0DhDI2_I,Militaria.pl,https://militaria.pl/,61 415 90 10,"Pleszewska 1, 61-136 Poznań, Poland",scraping_failed
ChIJeyphqEybqkARY2FThj5U-VI,military unit 57250,https://www.facebook.com/Signal-Battalion-BGR-110640061696668,,"1619 Sofia, Bulgaria",scraping_failed
ChIJc1yKYRomqUARKuKxAFzX25A,Military Club,http://militaryclubs.bg/node/361,062 621 829,"пл. Майка България, Veliko Tarnovo Center, ul. ""Marno Pole"" 1, 5000 Veliko Tarnovo, Bulgaria",scraping_failed
ChIJv-wMdW6JbEcRnrOIzp_i7eA,LOVEC,https://www.facebook.com/lovecaupark/,02/634 541 36,"Einsteinova 3541/18, 851 01 Bratislava-Petržalka, Slovakia",scraping_failed
ChIJdXDHx4YVAEcR1cre0p8oI3I,BASTION,https://allegro.pl/uzytkownik/wojsko-com-pl,506 800 634,"Kołobrzeska 49, 78-113 Dygowo, Poland",scraping_failed
ChIJzcQoIc6fX0YRohtpYp-Lo7c,ARBAT,https://www.facebook.com/Arbat.vallingby/,076-034 54 43,"Lyckselevägen 72, 162 67 Vällingby, Sweden",scraping_failed
ChIJdeIpVXZJqEcR4VFh3kIFalo,Soviet Memorial,https://digitalcosmonaut.com/2020/sowjetisches-ehrenmal-kaulsdorf/,,"Brodauer Str. 12, 12621 Berlin, Germany",scraping_failed
ChIJ3_TWMUbdQUcRNOVMzjNk5SQ,Bazáruház - Antik ódon régi piac,https://facebook.com/profile.php/?id=100031943452028,06 30 234 9009,"Budapest, Mester u. 37, 1095 Hungary",scraping_failed
ChIJTYb69aAJYUgR4Qijf0yQm8U,Korean War Memorial,https://www.iwm.org.uk/memorials/item/memorial/6601,,"City Hall, Belfast BT1 5GS, UK",scraping_failed
ChIJEwC8576UpkARQ6Fwq1J2TQY,Military Club,http://www.militaryclubs.bg/node/365,089 260 6845,"g.k. Vazrazhdane, ul. ""Hristo Botev"" 30, 8000 Burgas, Bulgaria",scraping_failed
ChIJhToaOX6_DA0Rxe_syAVYjSE,City Under Siege Exhibition,http://www.visitgibraltar.gi/see-and-do/military-history/city-under-siege-11,,"3 Willis's Rd, Gibraltar GX11 1AA, Gibraltar",scraping_failed
ChIJ29psxpNhLxMR0xBvLKYpTgc,Historical Museum of the Grenadiers of Sardinia,https://www.esercito.difesa.it/storia/musei/Museo-Storico-dei-Granatieri-di-Sardegna,06 702 8287,"Piazza di S. Croce in Gerusalemme, 7/8, 00182 Roma RM, Italy",scraping_failed
ChIJ3UnSpqcSoEcRW11j3Sv0YL4,Iron Curtain Museum,http://muzeumrozvadov.eu/,,"Rozvadov 20, 348 06 Rozvadov, Czechia",scraping_failed
ChIJZ2poqoQzMBMRSOUvOYIlLz4,Museo militare,https://www.esercito.difesa.it/storia/musei,338 381 5789,"Piazza Mercato, 1, 67022 Capestrano AQ, Italy",scraping_failed
ChIJR79F290TBkcR3Kg7d7hTvIc,"""Fajer"" Militaria, Snowboard, Harcerstwo, Fajerwerki, Pokazy Sztucznych Ogni",http://www.fajer-militaria.pl/,68 324 44 63,"Stefana Żeromskiego 14, 65-066 Zielona Góra, Poland",scraping_failed
ChIJ9ZHtVLgJxkcRtJ6Wv-VGggQ,Erotic Museum,https://www.erotisch-museum.nl/,020 627 8954,"Oudezijds Achterburgwal 54, 1012 DP Amsterdam, Netherlands",scraping_failed
ChIJr0uao49fNRMR-EQyWUTz8bQ,Muzej Domovinskog rata u Splitu - Galerija,https://mdrus.hr/galerija/,,"Ul. Mike Tripala 6, 21000, Split, Croatia",scraping_failed
ChIJMVlsIuW1EEcRntFaEHlS8rc,Combat sp. z o.o.,https://www.combat.pl/,34 373 84 00,"Bojemskiego 25, 42-202 Częstochowa, Poland",scraping_failed
ChIJ29psxpNhLxMRA7D82RBD7EM,Museo Storico della Fanteria,http://www.esercito.difesa.it/storia/musei/Museo-Storico-della-Fanteria/Pagine/default.aspx,06 702 7971,"Piazza di S. Croce in Gerusalemme, 9, 00182 Roma RM, Italy",scraping_failed
ChIJDxm9Q_-XvUcR8P5E226WYRs,Central Issue Facility,https://home.army.mil/wiesbaden/application/files/3715/9438/4969/CentralIssueFacility.pdf,0611 1435466030,"Mechthildshausen, 65205 Wiesbaden, Germany",scraping_failed
ChIJp3h4ELgJxkcRPBCvc1dScMk,Sexmuseum Amsterdam Venustempel,https://sexmuseumamsterdam.nl/,020 622 8376,"Damrak 18, 1012 LH Amsterdam, Netherlands",scraping_failed
