place_id,name,vicinity,rating,user_ratings_total,business_status,phone,website,address
ChIJxSDkHQ0yTIYRYqgGKjDKJ9A,Aire Serv of Flower Mound,"1865 Mcgee Ln Suite J, Lewisville",5.0,396,OPERATIONAL,(214) 838-7194,https://www.aireservdallas.com/ac-repair-flower-mound-tx-hvac-company,"1865 Mcgee Ln Suite J, Lewisville, TX 75077, USA"
ChIJ-5w6r-AnTIYRz6fOdQcn7dU,Lifetime'z Heating & Air,"1911 Old Denton Rd Suite G, Carrollton",4.9,320,OPERATIONAL,(972) 200-1945,https://www.lifetimezair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1911 Old Denton Rd Suite G, Carrollton, TX 75006, USA"
ChIJt8pYQV4jTIYRUsb4Kr7-4xA,Nordic Winds Heating and Air,"4440 Tradition Trail Suite 109, Plano",4.9,44,OPERATIONAL,(469) 797-4746,https://www.get-nwha.com/,"4440 Tradition Trail Suite 109, Plano, TX 75093, USA"
ChIJjxbjnFgpTIYR0XsNFCb1iLw,Coppell Heating and Air Conditioning,"436 Southwestern Blvd, Coppell",4.8,162,OPERATIONAL,(972) 462-1882,http://www.coppellac.com/,"436 Southwestern Blvd, Coppell, TX 75019, USA"
ChIJF1O7zEbLPoYRCvd6rZO36Dk,"Thermacon Service Company, Inc","255 I-10, Beaumont",4.8,300,OPERATIONAL,(866) 797-1535,https://thermaconservice.com/?utm_source=GBP&utm_medium=Click&utm_campaign=organic,"255 I-10, Beaumont, TX 77702, USA"
ChIJ03-MZGC2PoYRNqV8TsG-agU,Sumrall Air Conditioning,"7064 Patillo Road, Beaumont",4.9,282,OPERATIONAL,(409) 527-9048,http://www.sumrallac.com/,"7064 Patillo Road, Beaumont, TX 77705, USA"
ChIJf0eBpSG3PoYReMdhsRVAxRA,Rutty & Morris Air Conditioning,"3703 Nederland Ave, Nederland",4.8,149,OPERATIONAL,(409) 729-4822,https://www.ruttyandmorris.com/,"3703 Nederland Ave, Nederland, TX 77627, USA"
ChIJH6U2vVXLPoYRw4gW40WMlcY,Craig Air Conditioning,"3205 US-69 Suite 101, Nederland",4.9,50,OPERATIONAL,(409) 720-9413,http://craigairconditioning.com/,"3205 US-69 Suite 101, Nederland, TX 77627, USA"
ChIJRYoAq-PMPoYRvTYmi-3LmxU,Efficient Systems AC & Plumbing,"11085 Eastex Fwy, Beaumont",4.5,30,OPERATIONAL,(409) 234-4446,https://www.efficient-systems.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*261*efficient-systems-beaumont,"11085 Eastex Fwy, Beaumont, TX 77708, USA"
ChIJm6ZJfro8OYYRgXHQgisLEcI,Dodd Air Conditioning,"5480 Washington Blvd, Beaumont",4.9,105,OPERATIONAL,(409) 385-6739,https://www.doddair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"5480 Washington Blvd, Beaumont, TX 77707, USA"
ChIJFZtBiUmxPoYRVnrR7Gza2sA,Moody Air Conditioning,"2202 Magnolia Ave C, Port Neches",4.9,159,OPERATIONAL,(409) 999-3769,http://moodyac.com/,"2202 Magnolia Ave C, Port Neches, TX 77651, USA"
ChIJEQICvAW3PoYRQAP3UtBdSww,Universal Climate Control,"4801 U.S. 69 Access Rd, Beaumont",5.0,143,OPERATIONAL,(409) 748-0226,https://universalclimatecontrol.com/,"4801 U.S. 69 Access Rd, Beaumont, TX 77705, USA"
ChIJjb3cpiy3PoYR0oQ8_2LHdZY,409 Group - A/C - Plumbing - Electrical - Construction,"3911 N Twin City Hwy, Nederland",5.0,143,OPERATIONAL,(409) 207-8001,https://www.409-group.com/,"3911 N Twin City Hwy, Nederland, TX 77627, USA"
ChIJ4cjYunvLPoYR7s4WSME0GkE,Reed Service Company,"4725 Washington Blvd, Beaumont",4.9,128,OPERATIONAL,(409) 842-0336,https://reedservice.com/,"4725 Washington Blvd, Beaumont, TX 77707, USA"
ChIJI8yrJew0OYYRvpFxXb94exE,Delta Air Conditioning,"1685 Lindbergh Dr, Beaumont",4.9,178,OPERATIONAL,(409) 842-5974,https://www.deltaairpro.com/,"1685 Lindbergh Dr, Beaumont, TX 77707, USA"
ChIJC3h3b649OYYRBc-m56cW_qs,True Temp Air Conditioning & Heating Inc.,"4675 Washington Blvd D, Beaumont",4.9,113,OPERATIONAL,(409) 571-3333,https://truetemphvac.com/,"4675 Washington Blvd D, Beaumont, TX 77707, USA"
ChIJo8jm_X5JOYYRFU9wjRbd3q0,A/C Repair / Affordable Home Appliance & Air Conditioning,"205 Yupon St, Vidor",5.0,264,OPERATIONAL,(409) 466-9471,https://www.facebook.com/rdart123?mibextid=LQQJ4d,"205 Yupon St, Vidor, TX 77662, USA"
ChIJJyD8F9GPVoYRBV7W9AIIYco,Batjer Heating & Cooling,"2825 Pine St, Abilene",4.9,293,OPERATIONAL,(325) 673-2556,http://www.batjer.com/,"2825 Pine St, Abilene, TX 79601, USA"
ChIJcSB2Lem_VoYR5wHNXV89yCk,Legit Heating and Air LLC,"133D S Leggett Dr, Abilene",4.8,206,OPERATIONAL,(325) 269-4236,http://www.legitheatingandair.com/,"133D S Leggett Dr, Abilene, TX 79605, USA"
ChIJ98bN8hiUVoYRzU8fckkzcw8,"Accurate Air Solutions, LLC","6737 E Hwy 80, Abilene",5.0,150,OPERATIONAL,(325) 672-2966,https://accurateairsolutionsllc.com/,"6737 E Hwy 80, Abilene, TX 79601, USA"
ChIJu0knU7uNVoYR91rp6uwWLMA,"Precision Mechanical - Heating, Cooling, & Plumbing","410 Locust St, Abilene",4.6,68,OPERATIONAL,(325) 676-5511,http://www.pmech.org/,"410 Locust St, Abilene, TX 79602, USA"
ChIJpQ7rKo6NVoYRvcwFEN-Hp34,Tytan Heating & Cooling,"4488 Newman Rd, Abilene",4.4,58,OPERATIONAL,(325) 691-8884,https://tytanheatingandcooling.com/,"4488 Newman Rd, Abilene, TX 79601, USA"
ChIJWRlMxWmOVoYRApKv77Cwd_U,Hall Air Conditioning,"145 Shelton St, Abilene",4.8,199,OPERATIONAL,(325) 672-2541,https://www.hallairconditioning.com/,"145 Shelton St, Abilene, TX 79603, USA"
ChIJu1RhzJ6NVoYR3CoRZzJHoRw,Air-Tech Heating and Air Conditioning,"925 S Treadaway Blvd, Abilene",4.8,206,OPERATIONAL,(325) 692-5850,https://www.abileneairtech.com/,"925 S Treadaway Blvd, Abilene, TX 79602, USA"
ChIJwerew8aPVoYRFb2alVpuPmA,"Bevills Plumbing, Heating & Air Conditioning","1834 W Overland Trail, Abilene",4.5,166,OPERATIONAL,(325) 672-1387,https://www.bevillstexas.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Abilene,"1834 W Overland Trail, Abilene, TX 79603, USA"
ChIJ134Hc-KNVoYRvcsQct_j1C4,Herrera Heating and Cooling,"1601 Butternut St, Abilene",4.8,53,OPERATIONAL,(325) 665-8442,http://herreraheatingandcooling.com/,"1601 Butternut St, Abilene, TX 79602, USA"
ChIJi7ddUGXXRIYRciy2szvsDVs,Arctic Air Company,"2005 Mottey St, Georgetown",4.9,263,OPERATIONAL,(512) 882-0870,https://arcticaircompany.com/,"2005 Mottey St, Georgetown, TX 78626, USA"
ChIJ8RSK753bRIYR_c7Doei4qnI,Atomic AC & Heating,"520 Co Rd 108 Unit 46, Hutto",5.0,346,OPERATIONAL,(512) 417-3488,http://www.atomic-ac.com/,"520 Co Rd 108 Unit 46, Hutto, TX 78634, USA"
ChIJgQtlgWYpW4YRu7u4Cw_gNlY,DR HVAC Services LLC,"300 Brushy Creek Rd suite 403, Cedar Park",4.7,81,OPERATIONAL,(512) 601-8065,https://drhvacservicesllc.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,"300 Brushy Creek Rd suite 403, Cedar Park, TX 78613, USA"
ChIJNVvreuhosEER--zSjr_WEDI,AirFix Mechanical,"551 S I-35 Frontage Rd #300, Round Rock",4.9,66,OPERATIONAL,(512) 256-1965,https://www.getyourairfix.com/,"551 S I-35 Frontage Rd #300, Round Rock, TX 78664, USA"
ChIJCUkkdh6Mbi8Rh3vDx3wQvnk,Villas Plumbing & Air Conditioning,"3333 Co Rd 119 #12, Hutto",4.9,47,OPERATIONAL,(512) 434-4693,https://www.villasplumbing.com/?utm_source=GBPlisting,"3333 Co Rd 119 #12, Hutto, TX 78634, USA"
ChIJm_591z4sw6ARzCsDQJsB88w,Virtuous Air Conditioning & Heating,"149 Leon River Loop, Hutto",5.0,60,OPERATIONAL,(512) 784-3163,http://virtuousair.biz/,"149 Leon River Loop, Hutto, TX 78634, USA"
ChIJdfHSCJIjHygRmGVwhE3xeKA,TX Central Services LLC,"1011 S Heatherwilde Blvd #220, Pflugerville",5.0,66,OPERATIONAL,(512) 358-1527,https://www.txcentralservices.com/,"1011 S Heatherwilde Blvd #220, Pflugerville, TX 78660, USA"
ChIJb2v2xGfWRIYRm2al3CQaowA,Miller Climate Control,"723 W University Ave, Georgetown",4.9,414,OPERATIONAL,(512) 937-2001,https://www.millerclimatecontrol.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile,"723 W University Ave, Georgetown, TX 78626, USA"
ChIJY-ToXVdzfYARP6jMVpMOcxA,Kassa Kool LLc,"8801 Tweed Berwick Dr, Austin",5.0,48,OPERATIONAL,(512) 222-7211,https://kassa-kool.com/,"8801 Tweed Berwick Dr, Austin, TX 78750, USA"
ChIJzUH9RBzbRIYRqHLz_5hkRt8,PT Maintenance. Air Conditioning & Heating Services,"402A W Palm Valley Blvd Ste 326, Round Rock",4.8,80,OPERATIONAL,(512) 673-8705,http://www.ptmandm.com/,"402A W Palm Valley Blvd Ste 326, Round Rock, TX 78664, USA"
ChIJ3YTtflrXRIYRXdsI6wcyyM8,Professional AC & Heating,"1007 Glen Meadow Cove, Georgetown",5.0,34,OPERATIONAL,(512) 379-7200,http://www.myprofessionalacandheating.com/,"1007 Glen Meadow Cove, Georgetown, TX 78626, USA"
ChIJjQF311YvW4YR7tot1j6kfiA,Platinum Air Heating & Cooling,"1605 Hydro Dr, Austin",4.8,66,OPERATIONAL,(512) 920-6343,https://myplatinumair.com/,"1605 Hydro Dr, Austin, TX 78728, USA"
ChIJefYGuAPrRIYRn1mZiOo3Sws,Texas Comfort Air - Heating - Air - Electrical Services,"3141 Eagles Nest St #210, Round Rock",4.6,208,OPERATIONAL,(512) 285-7182,https://texascomfortair.com/,"3141 Eagles Nest St #210, Round Rock, TX 78665, USA"
ChIJ9Z7F6Vrf-4YRxzOynzhqgKo,Edwards Air Conditioning & Heating,"6413 TX-349 Bldg E, Midland",4.9,130,OPERATIONAL,(432) 488-9090,https://www.edwardsairconditioning.com/,"6413 TX-349 Bldg E, Midland, TX 79705, USA"
ChIJYcaOlc7Z-4YRBj0mvrF_N_M,Snow Bear Heat & Air,"223 W Wall St Suite 299, Midland",4.9,35,OPERATIONAL,(432) 247-8550,https://snowbearair.com/,"223 W Wall St Suite 299, Midland, TX 79701, USA"
ChIJewQQulzf-4YR0aS_099QjIo,Billy Black HVAC,"1026 S Goode St, Midland",4.9,287,OPERATIONAL,(432) 312-6337,http://www.billyblackhvac.com/,"1026 S Goode St, Midland, TX 79701, USA"
ChIJxckmEupi-YYRNtlcJYEQT78,First Service Plumbing Heating and Air Conditioning,"3009 Garden City Hwy, Midland",4.2,54,OPERATIONAL,(432) 685-0003,http://www.firstservice.org/,"3009 Garden City Hwy, Midland, TX 79701, USA"
ChIJ_ad922Kl1o0Rjih8QWxMFA8,Lion King Heating And Air Conditioning,"777 Fairway Dr Apt 727, Coppell",5.0,104,OPERATIONAL,(972) 800-2949,https://lionkinghvac.com/,"777 Fairway Dr Apt 727, Coppell, TX 75019, USA"
ChIJczdVJQ4nTIYRDSUz9reySv8,Greentech Engineering Heating & Air Conditioning,"1536 Hutton Dr Suite 110, Carrollton",4.9,160,OPERATIONAL,(469) 551-6806,https://www.greentechdfw.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1536 Hutton Dr Suite 110, Carrollton, TX 75006, USA"
ChIJpcRf_iAlTIYRszA5aPI0POE,Ugly Dog Heating & Cooling,"3331 Towerwood Dr #305, Farmers Branch",5.0,58,OPERATIONAL,(214) 845-9364,https://uglydogair.com/?utm_source=gmb&utm_medium=organic&utm_campaign=carrollton,"3331 Towerwood Dr #305, Farmers Branch, TX 75234, USA"
ChIJqYmQQYyERoYR3DXbumxkZbM,BCS Air Solutions,"14262 Tonkaway Lake Rd, College Station",4.9,114,OPERATIONAL,(979) 693-2984,https://www.airsolutionsbcs.com/,"14262 Tonkaway Lake Rd, College Station, TX 77845, USA"
ChIJ___LRMCARoYRSExf5V9S9rI,Superior Air Repair,"Marino Estates, 6083 E State Hwy 21, Bryan",4.8,391,OPERATIONAL,(979) 559-4040,https://www.superiorairrepair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile,"Marino Estates, 6083 E State Hwy 21, Bryan, TX 77808, USA"
ChIJ99K_Ksk6NisRUVQuCw7BibE,Martin HVAC Services,"2404 N Texas Ave #204, Bryan",5.0,49,OPERATIONAL,(979) 325-3232,http://martinhvacservicesllc.com/,"2404 N Texas Ave #204, Bryan, TX 77803, USA"
ChIJZ8Ti_KCERoYR0yfWx1MgY9E,Morgan Air Conditioning & Reclamation,"2910 Cain Rd, College Station",4.9,276,OPERATIONAL,(979) 696-2297,https://www.morganairbcs.net/,"2910 Cain Rd, College Station, TX 77845, USA"
ChIJR9RyGeeERoYRTnAO3MJs7lQ,Aire Serv of Aggieland,"12793 SH 30 Ste 2, College Station",4.8,369,OPERATIONAL,(979) 314-3224,https://www.aireserv.com/aggieland/?cid=LSTL_ASV-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,"12793 SH 30 Ste 2, College Station, TX 77845, USA"
ChIJfXcYEepbiEsRxuiDd1nVv7Q,Dr. Kool A/C & Heating,"12575 N Dowling Rd, College Station",5.0,159,OPERATIONAL,(979) 696-7881,http://www.drkooltx.com/,"12575 N Dowling Rd, College Station, TX 77845, USA"
ChIJf3fqAtCDRoYREHdI8smooGI,R.M. Mullinix,"113 Sulphur Springs Rd B, Bryan",4.7,342,OPERATIONAL,(979) 401-2882,https://mullinixac.com/?utm_campaign=gmb,"113 Sulphur Springs Rd B, Bryan, TX 77801, USA"
ChIJDU54lCSARoYRyDl-nTDYwEs,Central Air & Refrigeration,"4509 N Texas Ave, Bryan",5.0,63,OPERATIONAL,(979) 324-6791,http://www.centralairandrefrigeration.com/,"4509 N Texas Ave, Bryan, TX 77803, USA"
ChIJ43iotjwpRIYRRGQfBz0Cpbk,Legacy Electric and HVAC,"410 Burnett St Unit C, Bryan",5.0,73,OPERATIONAL,(979) 446-2525,https://www.legacyehvac.com/,"410 Burnett St Unit C, Bryan, TX 77803, USA"
ChIJ3e0fBuOGRoYRLm3QtlXOps8,Air Concept Services,"7234 Mesco Dr, Bryan",4.6,30,OPERATIONAL,(979) 690-7444,https://www.airconceptservicesbcs.com/,"7234 Mesco Dr, Bryan, TX 77808, USA"
ChIJs9Jg7D2CRoYRVgf9O5vglD4,Brazos Valley Precision Heating & Air,"2244 Westwood Main Dr, Bryan",4.8,94,OPERATIONAL,(979) 431-4399,http://www.bvprecisionair.com/,"2244 Westwood Main Dr, Bryan, TX 77807, USA"
ChIJc3XCszZZRoYRZ-Wj4gHYKS0,Impact Ac Services,"8331 Scasta Rd, Bryan",4.9,87,OPERATIONAL,(979) 571-9722,http://impactacservices.com/,"8331 Scasta Rd, Bryan, TX 77808, USA"
ChIJc0wzPzvy0wwRrh7bqG0K4Rs,Brothers Plumbing Co.,"11400 SH 30 Suite 1703, College Station",5.0,114,OPERATIONAL,(979) 450-7322,http://brothersplumbingco.com/,"11400 SH 30 Suite 1703, College Station, TX 77845, USA"
ChIJTxMwky6CRoYR8ocKULm2P1w,Mosqueda Cooling & Heating,"1800 S College Ave, Bryan",4.5,46,OPERATIONAL,(979) 246-4182,https://www.mosquedacooling.com/,"1800 S College Ave, Bryan, TX 77801, USA"
ChIJ-5BDYL7tQIYRv6tDzEY1s8o,Colley Refrigeration,"11200 Broadway St Suite 2743, Pearland",4.9,96,OPERATIONAL,(979) 459-7452,https://colleyrefrigeration.com/hvac-contractor-pearland-texas/,"11200 Broadway St Suite 2743, Pearland, TX 77584, USA"
ChIJxzUUakqDQIYRstUaNKpWq5Q,"A-Team's A/C & Heating, LLC","3734 Magnolia Ridge, League City",4.9,90,OPERATIONAL,(281) 838-6167,http://ateamsac.com/,"3734 Magnolia Ridge, League City, TX 77573, USA"
ChIJPd_fMHOUQIYRpzdQhIBco28,"A Pro Air Heating And A/C, Inc.","12300 Misty Lake Ln, Pearland",4.6,310,OPERATIONAL,(281) 485-4627,https://myaproair.com/,"12300 Misty Lake Ln, Pearland, TX 77581, USA"
ChIJ1WmGitKbQIYRc08rLNXoQec,Covar Aircare LLC,"11665 Fuqua St, Houston",4.8,149,OPERATIONAL,(713) 476-8945,https://www.covaraircare.net/,"11665 Fuqua St, Houston, TX 77034, USA"
ChIJlR2T4tCTQIYRTUtadtFkD4c,Dalton Air Conditioning & Heating,"5410 Brookside Rd, Pearland",4.9,499,OPERATIONAL,(713) 433-4380,https://www.daltonairandheat.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"5410 Brookside Rd, Pearland, TX 77581, USA"
ChIJ91EMrUGPQIYRiCTpgFEizWE,Stoffer's Air Conditioning & Heating,"603 N Gordon St, Alvin",4.9,493,OPERATIONAL,(281) 331-7749,https://www.coolingtexas.com/,"603 N Gordon St, Alvin, TX 77511, USA"
ChIJ5-F5Vs3KvIURWamX8QCb6i8,Air Town LLC,"6001 Jerrycrest Dr, Pearland",5.0,56,OPERATIONAL,(281) 877-2227,http://www.airtownhouston.com/,"6001 Jerrycrest Dr, Pearland, TX 77584, USA"
ChIJO3xYq7WIQIYRFOIRO71zQRE,Mabry's Air Conditioning & Heating Inc,"3404 Volterra Cir, Friendswood",4.9,85,OPERATIONAL,(281) 482-8400,http://www.mabryac.com/,"3404 Volterra Cir, Friendswood, TX 77546, USA"
ChIJAdOJjynmQIYRGs8rTBc00Xk,Air Energy Air conditioning And heating,"13955 Murphy Rd #214, Stafford",5.0,142,OPERATIONAL,(713) 777-9000,http://airenergyac.com/,"13955 Murphy Rd #214, Stafford, TX 77477, USA"
ChIJd_HZ96whQYYRqo_m9zl_FDA,Jemal's Air Conditioning & Heating,"19911 Shore Meadows Ln, Richmond",5.0,35,OPERATIONAL,(832) 687-5458,http://jemalac.com/,"19911 Shore Meadows Ln, Richmond, TX 77407, USA"
ChIJA38pRl7vQIYRNWqNRbAJai8,Konpetan AC & Heating,"2011 Bravos Manor Ln, Fresno",5.0,127,OPERATIONAL,(832) 703-8647,https://www.hvaccontractorfresnotexas.com/,"2011 Bravos Manor Ln, Fresno, TX 77545, USA"
ChIJ-Q5Z-Y2rlI8Rwh_QfkkXqkQ,Nathan Lazarine A/C Heat & Electric,"2407 Mountain Run, Missouri City",5.0,142,OPERATIONAL,(713) 725-3980,https://www.lazarineac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"2407 Mountain Run, Missouri City, TX 77459, USA"
ChIJzyn132LdQIYR_mx3BlG9dbc,Alief Ultra Mechanical,"9636 Keegan Rd # B, Houston",4.7,125,OPERATIONAL,(281) 277-7557,https://www.aliefheatingandairconditioning.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"9636 Keegan Rd # B, Houston, TX 77099, USA"
ChIJfyfe9frXQIYRJ6zH0_0gSSA,Airtech Services,"6037 N Fry Rd #126-34, Katy",4.8,102,OPERATIONAL,(281) 212-7629,https://www.airtechservicestx.com/,"6037 N Fry Rd #126-34, Katy, TX 77494, USA"
ChIJX3MnImcgQYYR3_eJSfe2iX4,Total Air Masters A/C & Heating,"21030 Somerset Park Ln, Katy",4.9,246,OPERATIONAL,(281) 599-7878,https://tamtotalair.com/,"21030 Somerset Park Ln, Katy, TX 77450, USA"
ChIJmdKYGWDpQIYR6nDdut0q8M0,Sugar Land AC and Heating,"7615 Summer Glen Ln, Houston",5.0,150,OPERATIONAL,(346) 763-6305,https://sugarlandacandheating.com/,"7615 Summer Glen Ln, Houston, TX 77072, USA"
ChIJ6UpcDSudQIYRDKuTOMebvtg,Maxx AC & Heating,"13120 Mula Ct, Stafford",4.8,304,OPERATIONAL,(281) 338-2653,http://callmaxxandrelax.com/,"13120 Mula Ct, Stafford, TX 77477, USA"
ChIJ42aDJRzgQIYR8q4F6VqYHSs,Martin Mechanical,"1723E Eldridge Rd, Sugar Land",5.0,366,OPERATIONAL,(281) 937-7415,http://martinmechanicaltx.com/,"1723E Eldridge Rd, Sugar Land, TX 77478, USA"
ChIJAcJXCJDBQIYRVeWzvxjF5bQ,Stafford Air of Bellaire,"6101 Royalton St Ste 103, Houston",5.0,154,OPERATIONAL,(713) 667-3281,http://www.staffordac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"6101 Royalton St Ste 103, Houston, TX 77081, USA"
ChIJp2wgQb3oQIYRIgA-9vSlVHI,Sun Air Conditioning & Heating,"2719 5th St, Stafford",4.9,181,OPERATIONAL,(281) 410-2345,http://www.sunairconditioning.com/,"2719 5th St, Stafford, TX 77477, USA"
ChIJVVURSnbvQIYRTcpB2ao-YC8,Coastal Hankla A/C & Heat,"8001 Underwood Dr, Missouri City",4.9,69,OPERATIONAL,(281) 980-1616,http://coastalairandheat.com/,"8001 Underwood Dr, Missouri City, TX 77459, USA"
ChIJo_XYsLXPSYYRIVYjMpDl9u8,A/C Contractors,"2930 County Rd 2347, Tyler",4.9,485,OPERATIONAL,(903) 581-9537,https://www.accontractors.com/,"2930 County Rd 2347, Tyler, TX 75701, USA"
ChIJL5vgjZ8ySIYRfcIwfcWzIec,Kelly Air Conditioning and Heating Inc.,"208 TX-110, Whitehouse",4.9,144,OPERATIONAL,(903) 839-4472,https://www.kellyac.com/,"208 TX-110, Whitehouse, TX 75791, USA"
ChIJDX46vNTNSYYRGzGXA8Q-Yj0,TDI AIR CONDITIONING,"2600 E 5th St, Tyler",4.8,162,OPERATIONAL,(903) 597-8381,http://www.tdiair.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,"2600 E 5th St, Tyler, TX 75701, USA"
ChIJU7YMSnjLSYYRLh7VxS_tykQ,"AirPro Elite AC & Heating, LLC","3844 Lamb Dr, Tyler",4.8,60,OPERATIONAL,(903) 515-1210,http://www.airproelite.com/,"3844 Lamb Dr, Tyler, TX 75709, USA"
ChIJ09VLxbPOSYYR1FB5gBf5BmA,Maddox Residential & Commercial Services,"125 S Bonner Ave, Tyler",4.8,212,OPERATIONAL,(903) 592-6531,http://maddoxac.com/,"125 S Bonner Ave, Tyler, TX 75702, USA"
ChIJU3-r9wn9YW0ROxRjJYXiq-k,LEX ETX,"2105 Anthony Dr, Tyler",4.7,39,OPERATIONAL,(903) 581-6561,https://www.lexetx.com/,"2105 Anthony Dr, Tyler, TX 75701, USA"
ChIJf_-FT2v8laQRjtvUIhWngxA,Patriot Heating and Cooling,"6352 Old Noonday Rd, Tyler",4.9,189,OPERATIONAL,(903) 978-1007,http://patriotetx.com/,"6352 Old Noonday Rd, Tyler, TX 75703, USA"
ChIJ05rP9U-2SYYR1zTAzZVp4ZY,Walker Heating & Cooling,"15463 State Hwy 64, Tyler",4.8,328,OPERATIONAL,(903) 595-1200,https://walkercooling.com/,"15463 State Hwy 64, Tyler, TX 75704, USA"
ChIJz-Kuk5bLSYYRqq3x1NYsTE8,StoneBridge Heating & Air Conditioning,"2320 E Erwin St STE C, Tyler",4.4,158,OPERATIONAL,(903) 405-4143,https://stonebridgeac.com/,"2320 E Erwin St STE C, Tyler, TX 75702, USA"
ChIJiXG1MpDLSYYRXd4xaqOSWwE,Aire Serv of Smith County,"2221 W SW Loop 323 #103a, Tyler",4.9,233,OPERATIONAL,(903) 705-7449,https://www.aireserv.com/smith-county/?cid=LSTL_ASV-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,"2221 W SW Loop 323 #103a, Tyler, TX 75701, USA"
ChIJ7YQlaqzLSYYRPmq9Rv18ISo,Quality Air Conditioning,"12872 State Hwy 155 Suite 18, Tyler",4.9,161,OPERATIONAL,(903) 581-1352,http://www.qualityairtyler.com/,"12872 State Hwy 155 Suite 18, Tyler, TX 75703, USA"
ChIJIcRZK3wzSIYRcEwaZXXhne4,That AC Guy,"17616 County Rd 2195, Whitehouse",4.9,34,OPERATIONAL,(903) 422-4402,http://www.thatacguy.com/,"17616 County Rd 2195, Whitehouse, TX 75791, USA"
ChIJiS_tZ0TNSYYR95q1uLfZUHo,Bannister Plumbing & Air,"6618 S Broadway Ave, Tyler",5.0,498,OPERATIONAL,(903) 364-7535,https://www.bannisterplumbingandair.com/?utm_campaign=gmb,"6618 S Broadway Ave, Tyler, TX 75703, USA"
ChIJy32m5_kfU4YRIe00YVttY8Y,James Lane Air Conditioning & Plumbing - A Fidelity Company,"5024 Old Jacksboro Hwy, Wichita Falls",4.8,390,OPERATIONAL,(940) 766-0244,http://www.jameslane.com/,"5024 Old Jacksboro Hwy, Wichita Falls, TX 76302, USA"
ChIJ7_2sr4bfUoYRvFPxENldU-s,"Ferguson-Veresh, Inc.","703 E Scott Ave, Wichita Falls",4.3,91,OPERATIONAL,(940) 692-4600,http://www.fergusonveresh.com/,"703 E Scott Ave, Wichita Falls, TX 76301, USA"
ChIJD-PE2QEZU4YRV0acURT-HNM,Prestige Heating & Air Conditioning,"20583 FM1954, Holliday",5.0,82,OPERATIONAL,(940) 224-6069,https://www.prestigeheatingandac.com/,"20583 FM1954, Holliday, TX 76366, USA"
ChIJC7mqz2UgU4YRcsZIip0NlL0,Dalorem Heating & Air,"1630 Kell W Blvd, Wichita Falls",4.5,60,OPERATIONAL,(940) 851-6540,https://dalorem.com/,"1630 Kell W Blvd, Wichita Falls, TX 76301, USA"
ChIJ40aGV6AhU4YRefQSQW7lpE8,Spartan Electric LLC,"1620 9th St, Wichita Falls",5.0,214,OPERATIONAL,(940) 923-2455,http://www.adbspartanelectric.com/,"1620 9th St, Wichita Falls, TX 76301, USA"
ChIJ-fuZpaHPTYYRqfwi-2zZ81c,Goat Air Heating & Cooling,"6904 Broomsedge Dr, Argyle",5.0,207,OPERATIONAL,(940) 350-3781,https://goatairtx.com/heating-services/furnace-repair-flower-mound/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"6904 Broomsedge Dr, Argyle, TX 76226, USA"
ChIJs5TAk-XKTYYRE22SrrgUo7g,R2 Mechanical HVAC,"6200 Meadowlands Dr, Krum",5.0,89,OPERATIONAL,(940) 208-5398,https://www.r2mechanicalhvac.com/,"6200 Meadowlands Dr, Krum, TX 76249, USA"
ChIJQVRFzuc3TIYRBwWdaHiBAwM,"AMC Services, Inc.","2170 Collins Rd #1102, Denton",4.9,333,OPERATIONAL,(940) 331-5065,https://www.amcservicesinc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-denton,"2170 Collins Rd #1102, Denton, TX 76208, USA"
ChIJZWkLpmk3TIYReEMNU9cvBko,Your Texas Home Service LLC,"1840 Alamandine Ave, Cross Roads",5.0,45,OPERATIONAL,(469) 783-9333,https://yourtexashomeservices.com/,"1840 Alamandine Ave, Cross Roads, TX 76227, USA"
ChIJDcKFsjG3TYYRX38HLwtUUh8,PHI Heat & Air,"2321 N Masch Branch Rd Suite 305, Denton",4.8,58,OPERATIONAL,(940) 768-8586,https://phiheatingandairconditioning.com/?utm_source=GBP&utm_medium=organic,"2321 N Masch Branch Rd Suite 305, Denton, TX 76207, USA"
